,rel_type,child_part_num,parent_part_num
6751,P,2525pr0007,2525
6752,P,3626cpr0930,3626c
6753,P,3626bpr0810,3626b
6754,P,33326pr0001,33326
6755,P,upn0244pr0003,upn0244
6756,P,1022Apr0164,1022A
6757,P,1022Apr0165,1022A
6758,P,1022Apr0166,1022A
6759,P,1022Apr0167,1022A
6760,P,3070bpr9996,3070b
6761,P,1022Apr0169,1022A
6762,P,1022Apr0170,1022A
6763,P,1022Apr0171,1022A
6764,P,1022Apr0172,1022A
6765,P,95351pr0001,95351
6766,P,51725pr0002,51725
6767,P,1022Apr0173,1022A
6768,P,3626cpr1125,3626c
6769,P,3626bpr0689,3626b
6770,P,2446pr0027,2446
6771,P,14769pr1012,14769
6772,P,3070bpr9995,3070b
6773,P,3626cpr3626,3626c
6774,P,3626cpr3173,3626c
6775,P,3001pr0038,3001
6776,P,1022Apr0174,1022A
6777,P,3846pr0014,3846
6778,P,3010pr0019,3010
6779,P,973pb0725,3814
6780,P,973pb1400,3814
6781,P,3009pr0013,3009
6782,P,6179pr0014,6179
6783,P,41854pr0007,41854
6784,P,92817c01pr0004,92817
6785,P,48995pr0003,48995
6786,P,3626cpr3176,3626c
6787,P,3003pr0052,3003
6788,R,815,814
6789,P,3068bpr0058,3068b
6790,P,22385pr0027,22385
6791,P,3009apr0016,3009a
6792,P,90640pr0026,90640
6793,P,30375pr0006,30375
6794,P,35962c01,35962
6795,R,10154,19017pr0001
6796,P,54125pr0001,54125
6797,P,3626cpr2495,3626c
6798,P,970x140pr0114,970x140
6799,R,37429,65253
6800,R,19917,19916
6801,B,3403,3403c01
6802,B,3404,3403c01
6803,P,31110pr0139,31110
6804,P,973c14h14pr3796,973c14h14
6805,P,970x154pr0438,970x154
6806,P,970c00pr0625,970c00
6807,P,970c00pr0529,970c00
6808,P,970c00pr0692,970c00
6809,P,970c00pr0575,970c00
6810,P,970c00pr0632,970c00
6811,P,970x026pr0122,970x026
6812,P,3626cpr2502,3626c
6813,P,3068bpr0366,3068b
6814,P,93070pr0005,93070
6815,P,970x001pr0003,970x001
6816,B,54703,54701c02
6817,P,970x001pr0423,970x001
6818,P,970x025pr0001,970x025
6819,P,970x021pr9999,970x021
6820,P,30292pr0001,30292
6821,P,3626cpr2503,3626c
6822,P,4346pr0008,4346
6823,R,68626pr0001,49242
6824,P,72824pr0004,72824
6825,R,88323,57520
6826,P,3626bpr0389,3626b
6827,P,42060pr0001,42060
6828,P,3626cpr3181,3626c
6829,P,11597pr0001,11597
6830,P,24634pr0001,24634
6831,P,3626cpr1817,3626c
6832,P,30408pr0013,30408
6833,T,93094pat0001,93094
6834,P,42025pr0004,42025
6835,P,973c14h14pr3625,973c14h14
6836,P,3069bpr0103,3069b
6837,P,3626cpr1796,3626c
6838,P,3068bpr9849,3068b
6839,P,3069bpr0157,3069b
6840,P,32474pr1007,32474
6841,P,3070bpr0155,3070b
6842,P,14769pr1039,14769
6843,P,66792pr0105,66792
6844,P,30622pr0002,30622
6845,P,91884pr0005,91884
6846,P,3069bpr0166,3069b
6847,P,3008pr0031,3008
6848,A,973c14h02pr3053,973c14h01pr3451
6849,P,2446pr0051,2446
6850,P,3068bpr9848,3068b
6851,P,41750pr0001,41750
6852,P,3626bpr0752,3626b
6853,P,3068bpr0130,3068b
6854,P,3008apr0026,3008a
6855,P,3626cpr1131,3626c
6856,P,14222pr0007,14222
6857,P,3008apr0031,3008a
6858,P,3626bpr1543,3626b
6859,P,3626bpr0577,3626b
6860,P,970c00pr0031,970c00
6861,P,3626bpr0233,3626b
6862,P,32171pr0039,32171
6863,P,22385pr0028,22385
6864,P,3069bpr0028,3069b
6865,P,35649pr0004,35649
6866,P,3068bpr0352,3068b
6867,P,3622pr9990,3622
6868,P,4744pr0007,4744
6869,P,3003pr0041,3003
6870,P,3626bpr0950,3626b
6871,P,973pb0180,3814
6872,P,970c00pr0172,970c00
6873,P,3626bpr0301,3626b
6874,P,973pb0334,3814
6875,P,3010pr9934,3010
6876,P,31110pr0123,31110
6877,P,973pb0050,3814
6878,P,3062bpr0005,3062b
6879,R,816,814
6880,P,30626pr0001,30626
6881,P,31110pr0145,31110
6882,P,374pr0002,374
6883,P,970x102pr0168,970x102
6884,B,62604pat0001,62606pat0001
6885,P,21561pr0001,21561
6886,P,3005pr9969,3005
6887,P,4066pr0187,4066
6888,P,21561pr0002,21561
6889,P,98835pr0004,98835
6890,R,10124,19017pr0001
6891,P,54125pr0002,54125
6892,P,1022Apr0175,1022A
6893,P,95351pr0006,95351
6894,P,970x141pr0341,970x141
6895,P,3626cpr3190,3626c
6896,R,57518,57520
6897,P,970x154pr0204,970x154
6898,P,3008pr0015,3008
6899,P,970c00pr0598,970c00
6900,P,970c00pr0627,970c00
6901,P,3626bpr0800,3626b
6902,P,970c00pr0526,970c00
6903,P,47423pr0006,47423
6904,P,970c00pr0633,970c00
6905,P,970c00pr0220,970c00
6906,P,685pr0002,685
6907,P,1022Apr0179,1022A
6908,P,31110pr0125,31110
6909,P,2586pr0007,2586
6910,P,970x026pr0253,970x026
6911,P,31193pr0001,31193
6912,P,970x026pr0307,970x026
6913,P,30144pr0020,30144
6914,P,970x026pr0359,970x026
6915,P,3626cpr1103,3626c
6916,P,30144pr0015,30144
6917,P,3626cpr3191,3626c
6918,P,970x021pr9998,970x021
6919,P,970x021pr0002,970x021
6920,P,11597pr0002,11597
6921,P,95228pr0004,95228
6922,P,98138pr0053,98138
6923,P,3003pr0027,3003
6924,P,32474pr1008,32474
6925,P,4150pr0043,4150
6926,P,3070bpr0159,3070b
6927,P,30144pr0035,30144
6928,P,606pr0001,606
6929,P,3623pr0013,3623
6930,P,4858pr0005,4858
6931,P,4744pr0019,4744
6932,P,3626bpr0882,3626b
6933,P,3068bpr0122,3068b
6934,P,24394pr0975,24394c00
6935,P,970c00pr0243,970c00
6936,R,44812,44811
6937,P,14769pr1014,14769
6938,M,34076,12885
6939,P,3626bpr0503,3626b
6940,P,18907pr0001,18907
6941,P,973c37h01pr0001,973c37h01
6942,P,3626bpr0481,3626b
6943,P,973ph5,3814
6944,P,3062bpr0006,3062b
6945,P,3626bpr0486,3626b
6946,P,973c01h01pr4589,973c01h01
6947,R,10154,10127
6948,P,21561pr0003,21561
6949,P,3008apr0002,3008a
6950,P,87079pr0195,87079
6951,R,88323,57519
6952,P,970x199pr0567,970x199
6953,P,973c01h01pr0014,973c01h01
6954,P,2302pr0006,2302
6955,P,92198pr0025,92198
6956,P,970x141pr0376,970x141
6957,P,4515pr0003,4515
6958,P,970x194pr0198,970x194
6959,P,2300pr0005,2300
6960,P,970x154pr0437,970x154
6961,P,970x154pr0595,970x154
6962,P,970x140pr0290,970x140
6963,P,970x106pr0109,970x106
6964,P,3626bpr9983,3626b
6965,P,3626bpr0328,3626b
6966,P,30144pr0014,30144
6967,P,970c00pr0304,970c00
6968,P,970c00pr0580,970c00
6969,P,3626bpr0040,3626b
6970,P,3626cpr1831,3626c
6971,P,973c01h01pr0015,973c01h01
6972,P,970x026pr0641,970x026
6973,P,970x026pr0306,970x026
6974,P,970x026pr0514,970x026
6975,P,970x026pr0393,970x026
6976,P,973c34h12pr0001,973c34h12
6977,P,970x026pr0003,970x026
6978,P,970x024pr9999,970x024
6979,P,3005pr9897,3005
6980,P,3068bpr0294,3068b
6981,P,3626cpr9768,3626c
6982,P,2431pr0058,2431
6983,P,2447pr0029,2447
6984,P,32474pr1004,32474
6985,P,3626cpr9767,3626c
6986,B,16542,2584c09
6987,P,3437pr0014,3437
6988,P,3069bpr0167,3069b
6989,P,3004pr0064,3004
6990,P,3623pr0012,3623
6991,P,3626cpr1869,3626c
6992,P,3001pr0013,3001
6993,P,970c00pr1019,970c00
6994,P,3626cpr1870,3626c
6995,P,970c00pr1022,970c00
6996,P,970c00pr1025,970c00
6997,B,16542,2584c05
6998,P,3626cpr1875,3626c
6999,R,89536,50859a
7000,P,3068bpr0276,3068b
7001,A,76110c01,76110c03
7002,P,970c00pr1027,970c00
7003,P,3626cpr1907,3626c
7004,P,3626bpr9975,3626b
7005,R,36470,36451a
7006,P,3626cpr1908,3626c
7007,R,66405pr0001,36451a
7008,P,970c00pr1046,970c00
7009,A,76110c04,76110c05
7010,P,3065pr0058,3065
7011,P,3626cpr1899,3626c
7012,B,30192,2584c03
7013,P,3626cpr1892,3626c
7014,P,3626cpr1898,3626c
7015,P,3004pr0066,3004
7016,P,3626cpr1895,3626c
7017,P,3626cpr1900,3626c
7018,P,973c14h14pr4225,973c14h14
7019,P,3626cpr1891,3626c
7020,P,970c00pr0125,970c00
7021,P,3626bpr0554,3626b
7022,P,3039pr9949,3039
7023,P,93551pr0001,93551
7024,P,3068bpr0128,3068b
7025,P,3068bpr0198,3068b
7026,P,3010pr9961,3010
7027,R,18908,18907
7028,P,98138pr0031,98138
7029,P,3626bpr0601,3626b
7030,P,3626cpr0806,3626c
7031,P,3678bpr0043,3678b
7032,P,4162pr0016,4162
7033,P,3069bpr0203,3069b
7034,P,3626bpr1538,3626b
7035,P,970x119pr0351,970x119
7036,P,3001pr0041,3001
7037,P,3002apr0005,3002a
7038,M,15455,4080
7039,P,973pb0931,3814
7040,P,973pb1015,3814
7041,P,973ph6,3814
7042,P,973c03h02pr0345,973c03h02
7043,P,30602pr0006,30602
7044,P,41855pr0012,41855
7045,P,41748pr0021,41748
7046,P,21561pr0004,21561
7047,P,970x192pr1644,970x192
7048,R,57518,57519
7049,P,973c03h01pr0243,973c03h01
7050,P,970x154pr0442,970x154
7051,R,18978a,18976
7052,P,3660pr0001,3660
7053,P,970x308pr0431,970x308
7054,P,3437pr0058,3437
7055,P,970x308pr0469,970x308
7056,P,970x194pr0145,970x194
7057,P,970x140pr0286,970x140
7058,P,970c00pr0064,970c00
7059,P,970c00pr0585,970c00
7060,R,10124,10126
7061,M,87585,2542
7062,R,87913,11299
7063,P,3626bpr0295,3626b
7064,P,31110pr0121,31110
7065,P,970c00pr1895,970c00
7066,P,25269pr0004,25269
7067,P,14769pr0086,14769
7068,P,32171pr0051,32171
7069,P,970x026pr0481,970x026
7070,P,970x026pr0573,970x026
7071,P,15210pr0004,15210
7072,P,4066pr0264,4066
7073,P,51704pr0002,51704
7074,P,970x026pr0637,970x026
7075,P,970x026pr0002,970x026
7076,P,3626cpr3196,3626c
7077,P,970c00pr0458,970c00
7078,A,73572c05,73572c02
7079,P,3626bpr0592,3626b
7080,P,30258pr0003,30258
7081,R,89536,50859b
7082,P,3678bpr0047,3678b
7083,P,3004pr9975,3004
7084,P,3068bpr0001,3068b
7085,T,47847pat0001,47847
7086,P,3069bpr0171,3069b
7087,R,77127,77710pr0001
7088,P,98138pr0050,98138
7089,P,3437pr0011,3437
7090,P,3626cpr3210,3626c
7091,P,3626cpr1827,3626c
7092,P,30161pr0001,30161
7093,P,22385pr0019,22385
7094,P,4744pr0014,4744
7095,P,24782pr0001,24782
7096,P,3626cpr9999,3626c
7097,P,32474pr1003,32474
7098,P,3069bpr0165,3069b
7099,P,3626cpr1896,3626c
7100,P,3626bpr9974,3626b
7101,P,973c14h14pr9870,973c14h14
7102,B,30192,2584c07
7103,P,24093pr0023,24093
7104,A,76110c01,76110c04
7105,A,76110c01,76110c05
7106,P,3626bpr0025,3626b
7107,P,85974pr0006,85974
7108,P,3626bpr0235,3626b
7109,P,31193pr0002,31193
7110,P,3005pr9905,3005
7111,P,21849pr0001,21849
7112,P,3068bpr0084,3068b
7113,P,6179pr0007,6179
7114,P,3626bpr0611,3626b
7115,P,970c00pr0463,970c00
7116,P,3068bpr0149,3068b
7117,P,3846pr0021,3846
7118,P,87079pr0196,87079
7119,P,1022Apr0176,1022A
7120,P,30258pr0005,30258
7121,P,3068bpr9847,3068b
7122,P,3626bpr1028,3626b
7123,P,973pb1429,3814
7124,P,970d03pr0302,970d03
7125,P,973pb0437,3814
7126,P,32533pr0437,32533
7127,P,3437pr0101,3437
7128,P,3005pr0012,3005
7129,P,3039pr0023,3039
7130,P,3626cpr2257,3626c
7131,P,3068bpr0023,3068b
7132,P,87079pr0037,87079
7133,P,4088pr0006,4088
7134,P,30474pr0001,30474
7135,P,970x324pr0432,970x324
7136,P,1022Apr0177,1022A
7137,P,45449pr0004,45449
7138,P,970x194pr0199,970x194
7139,P,45449pr0010,45449
7140,P,970c00pr0602,970c00
7141,P,970c00pr0559,970c00
7142,R,87913,4207
7143,R,49242,73733
7144,P,970x026pr0643,970x026
7145,P,4066pr0199,4066
7146,P,970x005pr0246,970x005
7147,P,970x023pr0110,970x023
7148,P,93056pr0003,93056
7149,P,3010pr0918,3010
7150,P,3626cpr1014,3626c
7151,P,3678bpr0052,3678b
7152,P,3626cpr1832,3626c
7153,P,24782pr0002,24782
7154,P,3626cpr2482,3626c
7155,P,50747pr0011,50747
7156,P,18973pr0003,18973
7157,P,98138pr0052,98138
7158,P,44375bpr0001,44375b
7159,P,3626cpr1826,3626c
7160,P,970c00pr0983,970c00
7161,P,970c00pr0984,970c00
7162,P,3068bpr9899,3068b
7163,P,3003pr0043,3003
7164,P,970c00pr0985,970c00
7165,P,3626cpr2483,3626c
7166,P,4867pr0002,4867
7167,P,15068pr0006,15068
7168,P,87079pr0199,87079
7169,P,3626cpr1743,3626c
7170,P,3626cpr1748,3626c
7171,P,649pr0007,649
7172,P,1022Apr0178,1022A
7173,P,3626cpr0793,3626c
7174,P,4199pr0002,4199
7175,P,6309pr0131,6309
7176,P,3626bpr0652,3626b
7177,P,3626cpr2484,3626c
7178,P,3622pr9994,3622
7179,P,970c00pr0348,970c00
7180,P,3297pr0021,3297
7181,P,32296pr0001,32296
7182,P,2446pr0049,2446
7183,P,2446pr0035,2446
7184,P,970c00pr0342,970c00
7185,P,1022Apr0180,1022A
7186,R,49242,77402pr0001
7187,P,973c41h02pr5709,973c41h02
7188,P,31193pr0004,31193
7189,P,3626bpr0156,3626b
7190,P,3626bpr0176,3626b
7191,P,3068bpr0097,3068b
7192,P,41748pr0015,41748
7193,P,3626bpr0908,3626b
7194,P,4162pr0013,4162
7195,P,3626bpr0326,3626b
7196,P,970c00pr0201,970c00
7197,P,2654pr0005,2654
7198,P,3001pr0024,3001
7199,P,776pr0002,776
7200,P,970x192pr0123,970x192
7201,R,87913,15118
7202,P,3245cpr0139,3245c
7203,P,2345pr0005,2345
7204,P,973pb0174,3814
7205,P,3626bpr0359,3626b
7206,P,973pb1305,3814
7207,P,40374pr0003,40374
7208,P,3008pr0002,3008
7209,P,3069bpr0227,3069b
7210,P,973pb0212,3814
7211,P,970x199pr0525,970x199
7212,P,970x199pr0118,970x199
7213,P,970x199pr0314,970x199
7214,R,18978b,18976
7215,P,970x192pr0244,970x192
7216,P,3010pr0020,3010
7217,P,3009pr0035,3009
7218,B,62605pr0001,62606pat0001
7219,P,970x141pr0375,970x141
7220,P,970c00pr0642,970c00
7221,P,3245bpr0004,3245b
7222,P,970x026pr0169,970x026
7223,P,970x026pr0155,970x026
7224,P,3626bpr0529,3626b
7225,P,3626bpr0760,3626b
7226,P,63864pr0001,63864
7227,P,970x026pr0719,970x026
7228,P,970x028pr0444,970x028
7229,P,98138pr0059,98138
7230,P,3004pr9971,3004
7231,P,98138pr0058,98138
7232,P,6309pr0068,6309
7233,T,23989pat0003,23989
7234,P,3626cpr1828,3626c
7235,P,3626cpr1740,3626c
7236,P,896pr0001,896
7237,P,98138pr0069,98138
7238,P,30126pr0001,30126
7239,P,98138pr0070,98138
7240,P,3005pr9927,3005
7241,P,50747pr0012,50747
7242,P,3069bpr0160,3069b
7243,P,14718pr0004,14718
7244,P,14718pr0005,14718
7245,P,18973pr0004,18973
7246,P,3069bpr0163,3069b
7247,P,3070bpr0166,3070b
7248,P,3068bpr0304,3068b
7249,P,14718pr0006,14718
7250,P,14769pr0021,14769
7251,P,90398pr0011,90398
7252,P,3626cpr1849,3626c
7253,P,63864pr0007,63864
7254,P,3626bpr0283,3626b
7255,P,15068pr0007,15068
7256,P,63864pr0006,63864
7257,P,4444pr0009,4444
7258,P,3039pr9967,3039
7259,P,3626bpr0095,3626b
7260,P,4066pr0190,4066
7261,P,32171pr0022,32171
7262,P,98388pr0008,98388
7263,P,63864pr0008,63864
7264,P,4162pr0047,4162
7265,P,3068bpr0286,3068b
7266,P,3068bpr0299,3068b
7267,P,3068bpr0297,3068b
7268,P,3068bpr0303,3068b
7269,P,3069bpr0148,3069b
7270,P,14769pr1054,14769
7271,P,14769pr1051,14769
7272,P,3070bpr0161,3070b
7273,P,3068bpr0300,3068b
7274,P,42025pr0002,42025
7275,P,3626cpr1033,3626c
7276,P,4865apr0004,4865a
7277,P,2431pr0033,2431
7278,P,3068bpr0153,3068b
7279,P,3068bpr0190,3068b
7280,R,41750pr0002,41749pr0002
7281,P,3005pr9972,3005
7282,M,36h,36
7283,P,98603s01pr0003,98603
7284,P,3626bpr9964,3626b
7285,P,973c14h14pr4358,973c14h14
7286,P,3068bpr0148,3068b
7287,P,30650pr0004,30650
7288,P,87568pr0003,87568
7289,P,4066pr0126,4066
7290,P,2336pr0005,2336
7291,P,87079pr0143,87079
7292,P,3626bpr0526,3626b
7293,P,92198pr0021,92198
7294,P,973pb0928,3814
7295,P,973pb0937,3814
7296,P,973pb0592,3814
7297,P,3009pr0014,3009
7298,P,3626bpr0440,3626b
7299,P,970x199pr0609,970x199
7300,P,970x199pr0144,970x199
7301,P,973c27h01pr0032,973c27h01
7302,P,970c00pr0563,970c00
7303,R,62604pat0001,62605pr0001
7304,P,970x026pr0366,970x026
7305,P,970x026pr0441,970x026
7306,P,970x026pr0644,970x026
7307,P,67095pr0001,67095
7308,P,970x001pr0480,970x001
7309,P,3068bpr0059,3068b
7310,P,30350bpr0002,30350b
7311,P,3626cpr1829,3626c
7312,P,970c00pr1139,970c00
7313,P,93217pr0002,93217
7314,A,76110c02,76110c03
7315,P,50747pr0013,50747
7316,P,3626cpr2053,3626c
7317,P,18973pr0005,18973
7318,P,3626bpr0514,3626b
7319,P,98138pr0037,98138
7320,P,42061pr0008,42061
7321,P,30156pr0005,30156
7322,P,14769pr1040,14769
7323,P,63864pr0010,63864
7324,P,31213pr9995,31213
7325,T,18396pat0003,18396
7326,P,3626bpr9955,3626b
7327,P,3626bpr0125,3626b
7328,P,3626bpr0120,3626b
7329,P,3004pr9991,3004
7330,P,87610pr2015,87610
7331,P,970c00pr0001,970c00
7332,R,18907pr0001,18908
7333,P,6214pr0001,6214
7334,P,4215bpr0005,4215b
7335,P,970c00pr1194,970c00
7336,P,87079pr9969,87079
7337,P,3626cpr2124,3626c
7338,P,3626cpr9991,3626c
7339,P,3626cpr2126,3626c
7340,P,3626cpr2123,3626c
7341,P,30144pr0010,30144
7342,T,37779c01,37779c00
7343,P,970c00pr1195,970c00
7344,P,31110pr0119,31110
7345,P,22385pr0020,22385
7346,P,14769pr1034,14769
7347,P,14769pr1045,14769
7348,P,3626cpr9998,3626c
7349,P,3626cpr9997,3626c
7350,P,3626cpr9996,3626c
7351,P,upn0228pr0007,upn0228
7352,P,67095pr0002,67095
7353,P,88930pr0020,88930
7354,P,30603pr0009,30603
7355,P,3004pr0068,3004
7356,P,3070bpr0080,3070b
7357,P,970c00pr0349,970c00
7358,P,47759pr0004,47759
7359,P,30250pr0003,30250
7360,P,3626bpr0885,3626b
7361,P,3626cpr0579,3626c
7362,P,3068bpr9898,3068b
7363,P,3626bpr0949,3626b
7364,P,3626bpr0898,3626b
7365,B,6139040a,25342
7366,P,3626cpr1049,3626c
7367,P,970c00pr0989,970c00
7368,P,6309pr0069,6309
7369,P,3009apr0029,3009a
7370,P,3009apr0025,3009a
7371,P,3068bpr0083,3068b
7372,P,41748pr0019,41748
7373,P,3811pr0002,3811
7374,R,3821pr0002,3822pr0002
7375,P,970x297pr0584,970x297
7376,P,3039pr0019,3039
7377,P,45406pr0002,45406
7378,P,4150pr0015,4150
7379,P,970x199pr0394,970x199
7380,P,13392pr0001,13392
7381,P,970x135pr0607,970x135
7382,P,970c00pr0518,970c00
7383,P,3626cpr1840,3626c
7384,P,970x026pr0638,970x026
7385,P,970x021pr0164,970x021
7386,P,970x021pr0001,970x021
7387,P,970x028pr0012,970x028
7388,P,3626cpr1862,3626c
7389,P,31110pr0138,31110
7390,P,3070bpr0162,3070b
7391,P,31333pr0005,31333
7392,R,15392,23922
7393,P,87079pr0019,87079
7394,P,3068bpr0143,3068b
7395,P,11203pr0008,11203
7396,P,42060pr0003,42060
7397,P,3626bpr0596,3626b
7398,P,30603pr0017,30603
7399,P,1022Apr0181,1022A
7400,P,98138pr0049,98138
7401,P,1022Apr0185,1022A
7402,P,11203pr0013,11203
7403,P,3039pr0020,3039
7404,P,3070bpr0163,3070b
7405,P,3626bpr0088,3626b
7406,P,3626cpr1635,3626c
7407,P,3068bpr9897,3068b
7408,P,4858pr0001,4858
7409,P,98138pr9989,98138
7410,P,3068bpr9896,3068b
7411,P,21019c00pat004pr0003,21019c00pat004
7412,P,4066pr0234,4066
7413,P,970c00pr9941,970c00
7414,P,3068bpr9895,3068b
7415,P,4066pr0222,4066
7416,P,87079pr0088,87079
7417,P,3596pr0005,3596
7418,P,1022Apr0188,1022A
7419,P,87079pr0061,87079
7420,P,34103pr0001,34103
7421,P,3068bpr9894,3068b
7422,P,970c00pr1012,970c00
7423,P,3626cpr1860,3626c
7424,P,27382pr0004,27382
7425,P,3068bpr9893,3068b
7426,P,3068bpr9892,3068b
7427,P,32171pr0012,32171
7428,P,16497pr0003,16497
7429,P,upn0466pr0002,upn0466
7430,P,2490pr0008,2490
7431,P,3298pr0022,3298
7432,P,3070bpr0164,3070b
7433,P,21561pr0008,21561
7434,P,24118pr0001,24118
7435,R,23800,23799
7436,P,3626cpr1865,3626c
7437,P,3068bpr9891,3068b
7438,P,30633pr0004,30633
7439,P,3068bpr9890,3068b
7440,P,3626cpr1873,3626c
7441,P,98138pr0163,98138
7442,P,3245bpr0002,3245b
7443,P,2490pr0004,2490
7444,P,3960pr0007,3960
7445,P,42604pr0001,42604
7446,P,43898pr0003,43898
7447,P,3678bpr0023,3678b
7448,P,30602pr0032,30602
7449,P,973c03h03pr9998,973c03h03
7450,B,38165a,38165c01
7451,R,38165b,38165a
7452,P,3626bpr1060,3626b
7453,P,30370pr0016,30370
7454,P,14769pr1016,14769
7455,P,98138pr0153,98138
7456,P,3001pr0028,3001
7457,P,98057pr0003,98057
7458,P,973pb0706,3814
7459,P,973pb0089,3814
7460,P,973pb0117r,3814
7461,P,32439apr0002,32439a
7462,P,973pb0270,3814
7463,P,4864apr0004,4864a
7464,P,4864apr0005,4864a
7465,P,48494pr0006,48494
7466,P,973pb0473,3814
7467,P,970x154pr0369,970x154
7468,P,2335pr0014,2335
7469,P,608pr0001,608
7470,P,3011pr0014,3011
7471,P,2335pr0030,2335
7472,P,6179pr9988,6179
7473,P,970x140pr0299,970x140
7474,P,970c00pr0065,970c00
7475,P,970x026pr0735,970x026
7476,R,3822pr0004,3821pr0004
7477,M,3049d,3049a
7478,P,3068bpr9855,3068b
7479,P,3068bpr9846,3068b
7480,B,10095,99499
7481,P,98138pr0046,98138
7482,P,4150pr0047,4150
7483,P,3068bpr9845,3068b
7484,P,4215apr0005,4215a
7485,T,41163pat0001,41163
7486,P,11203pr0012,11203
7487,P,4066pr0257,4066
7488,R,25304pr0001,24199
7489,P,3068bpr9844,3068b
7490,P,14769pr1050,14769
7491,P,3068bpr0049,3068b
7492,P,14769pr1048,14769
7493,P,57895pr0011,57895
7494,P,3068bpr0292,3068b
7495,P,3626cpr1856,3626c
7496,P,14769pr1067,14769
7497,P,3070bpr0165,3070b
7498,P,6069pr0002,6069
7499,P,87079pr0090,87079
7500,P,30408pr0011,30408
7501,P,87079pr0094,87079
7502,P,87079pr0093,87079
7503,P,21561pr0005,21561
7504,R,2871a,70358
7505,P,21561pr0007,21561
7506,P,87079pr0091,87079
7507,P,98138pr0055,98138
7508,P,87079pr0098,87079
7509,P,970c00pr0456,970c00
7510,P,24118pr0002,24118
7511,A,76110c02,76110c04
7512,A,76110c03,76110c05
7513,P,22385pr0021,22385
7514,P,11477pr0001,11477
7515,P,4740pr0002,4740
7516,P,14769pr1061,14769
7517,P,14769pr1059,14769
7518,P,3069bpr0179,3069b
7519,P,3005pr9896,3005
7520,P,98138pr0154,98138
7521,R,50305,50304
7522,R,3822pr0003,3821pr0004
7523,P,2335pr0027,2335
7524,P,3626cpr1903,3626c
7525,R,3822pr0007,3821pr0004
7526,P,3626cpr1901,3626c
7527,P,85984pr0004,85984
7528,P,3062bpr0007,3062b
7529,P,92198pr0100,92198
7530,R,3822pr0005,3821pr0005
7531,P,16925c01pr0104,16925
7532,P,92198pr0107,92198
7533,P,14769pr1071,14769
7534,P,4162pr0050,4162
7535,P,3005pr9912,3005
7536,P,3005pr9929,3005
7537,P,3626cpr0043,3626c
7538,P,3040bpr0010,3040b
7539,P,3062bpr9992,3062b
7540,P,93552pr0001,93552
7541,P,33009pr0003,33009
7542,P,41748pr0013,41748
7543,P,3626bpr0534,3626b
7544,P,87079pr0039,87079
7545,P,14769pr1083,14769
7546,P,6131pr0004,6131
7547,P,3626bpr0671,3626b
7548,P,41749pr0002,41749
7549,P,87079pr0004,87079
7550,P,4162pr0004,4162
7551,P,3009apr0019,3009a
7552,P,3009apr0012,3009a
7553,P,14734pr0002,14734
7554,P,970x154pr0170,970x154
7555,P,98057pr0001,98057
7556,P,973pb0168,3814
7557,R,4209,4208
7558,P,970x268pr0001,970x268
7559,P,973c03h27pr0232,973c03h27
7560,P,3298pr0010,3298
7561,P,973c03h03pr1274,973c03h03
7562,P,3622pr9995,3622
7563,P,970x026pr0520,970x026
7564,P,970x005pr0119,970x005
7565,P,970x028pr0419,970x028
7566,P,98138pr0155,98138
7567,P,11260pr0003,11260
7568,P,970c00pr0154,970c00
7569,T,973c03h03,973c00
7570,A,88760c02pr0002,88760c02pr0001
7571,P,98138pr0047,98138
7572,P,3069bpr0158,3069b
7573,P,3069bpr0070,3069b
7574,P,57895pr0012,57895
7575,P,3626bpr0309,3626b
7576,P,30408pr0012,30408
7577,P,21561pr0006,21561
7578,P,3437pr0012,3437
7579,P,3068bpr9949,3068b
7580,P,2431pr0080,2431
7581,R,24118pr0002,24118pr0001
7582,P,4066pr0233,4066
7583,P,973c03h03pr1276,973c03h03
7584,P,4066pr0154,4066
7585,P,3437pr0036,3437
7586,P,3626cpr1876,3626c
7587,T,41163pat0002,41163
7588,A,54007c02,54007c03
7589,P,65428pr0001,65428
7590,P,973c03h03pr1420,973c03h03
7591,P,973c03h03pr1411,973c03h03
7592,P,973c28h03pr0132,973c28h03
7593,P,973c28h03pr0077,973c28h03
7594,P,31111pr0019,31111
7595,P,30367cpr1008,30367c
7596,P,57900pr0002,57900
7597,P,4865bpr0001,4865b
7598,R,41748pr0005,41747pr0005
7599,P,14769pr1043,14769
7600,P,3846pr0030,3846
7601,P,14769pr1044,14769
7602,P,973c03h03pr1391,973c03h03
7603,P,32310pr0007,32310
7604,P,3622pr9989,3622
7605,P,970c00pr1057,970c00
7606,P,3437pr0037,3437
7607,P,15068pr0009,15068
7608,P,15875c01pr0012,15875
7609,P,3069bpr0172,3069b
7610,P,41855pr0008,41855
7611,P,973c14h12pr9676,973c14h12
7612,P,3626cpr1962,3626c
7613,P,3626cpr1989,3626c
7614,P,3068bpr9889,3068b
7615,P,28628apr0002,28628a
7616,P,3626cpr1985,3626c
7617,P,970c00pr1094,970c00
7618,P,30261pr0004,30261
7619,P,1022Apr0182,1022A
7620,P,30276pr0001,30276
7621,P,3626cpr1987,3626c
7622,P,30144pr0032,30144
7623,P,4865apr0001,4865a
7624,P,3070bpr0100,3070b
7625,P,3626bpr0709,3626b
7626,P,3960pr9989,3960
7627,P,3960pr9977,3960
7628,P,3960pr0024,3960
