,id,version,set_num
20747,57398,1,fig-005369
20748,57399,1,fig-005370
20749,57400,1,fig-005371
20750,57401,1,fig-005372
20751,57402,1,fig-005373
20752,57403,1,fig-005374
20753,57404,1,fig-005375
20754,57405,1,fig-005376
20755,57406,1,fig-005377
20756,57407,1,fig-005378
20757,57408,1,fig-005379
20758,57409,1,fig-005380
20759,57410,1,fig-005381
20760,57411,1,fig-005382
20761,57412,1,fig-005383
20762,57413,1,fig-005384
20763,57415,1,fig-005385
20764,57416,1,fig-005386
20765,57417,1,fig-005387
20766,57418,1,71717-1
20767,57419,1,fig-005388
20768,57420,1,fig-005389
20769,57421,1,fig-005390
20770,57422,1,71720-1
20771,57423,1,fig-005391
20772,57424,1,fig-005392
20773,57425,1,fig-005393
20774,57426,1,fig-005394
20775,57427,1,fig-005395
20776,57428,1,fig-005396
20777,57429,1,fig-005397
20778,57430,1,fig-005398
20779,57431,1,fig-005399
20780,57432,1,fig-005400
20781,57433,1,fig-005401
20782,57434,1,fig-005402
20783,57435,1,fig-005403
20784,57436,1,fig-005404
20785,57439,1,fig-005405
20786,57440,1,fig-005406
20787,57441,1,fig-005407
20788,57442,1,fig-005408
20789,57443,1,fig-005409
20790,57444,1,fig-005410
20791,57445,1,fig-005411
20792,57446,1,fig-005412
20793,57447,1,fig-005413
20794,57448,1,fig-005414
20795,57449,1,fig-005415
20796,57450,1,fig-005416
20797,57451,1,fig-005417
20798,57452,1,fig-005418
20799,57453,1,fig-005419
20800,57454,1,fig-005420
20801,57455,1,fig-005421
20802,57456,1,fig-005422
20803,57457,1,fig-005423
20804,57458,1,fig-005424
20805,57459,1,fig-005425
20806,57460,1,fig-005426
20807,57461,1,fig-005427
20808,57462,1,fig-005428
20809,57463,1,fig-005429
20810,57464,1,fig-005430
20811,57467,1,fig-005431
20812,57468,1,fig-005432
20813,57469,1,fig-005433
20814,57470,1,fig-005434
20815,57471,1,fig-005435
20816,57472,1,fig-005436
20817,57473,1,fig-005437
20818,57474,1,fig-005438
20819,57475,1,fig-005439
20820,57476,1,fig-005440
20821,57477,1,fig-005441
20822,57478,1,fig-005442
20823,57479,1,fig-005443
20824,57480,1,fig-005444
20825,57481,1,fig-005445
20826,57482,1,fig-005446
20827,57483,1,fig-005447
20828,57484,1,fig-005448
20829,57485,1,fig-005449
20830,57486,1,fig-005450
20831,57487,1,fig-005451
20832,57488,1,fig-005452
20833,57489,1,fig-005453
20834,57490,1,fig-005454
20835,57491,1,fig-005455
20836,57492,1,fig-005456
20837,57493,1,fig-005457
20838,57494,1,fig-005458
20839,57495,1,fig-005459
20840,57496,1,fig-005460
20841,57497,1,fig-005461
20842,57498,1,fig-005462
20843,57499,1,fig-005463
20844,57502,1,fig-005464
20845,57504,1,fig-005465
20846,57505,1,fig-005466
20847,57506,1,fig-005467
20848,57507,1,fig-005468
20849,57508,1,fig-005469
20850,57509,1,fig-005470
20851,57510,1,fig-005471
20852,57511,1,fig-005472
20853,57512,1,fig-005473
20854,57513,1,fig-005474
20855,57514,1,fig-005475
20856,57515,1,fig-005476
20857,57516,1,fig-005477
20858,57517,1,fig-005478
20859,57518,1,fig-005479
20860,57519,1,fig-005480
20861,57520,1,fig-005481
20862,57521,1,fig-005482
20863,57522,1,fig-005483
20864,57523,1,fig-005484
20865,57524,1,fig-005485
20866,57525,1,fig-005486
20867,57526,1,fig-005487
20868,57527,1,fig-005488
20869,57529,1,fig-005489
20870,57530,1,fig-005490
20871,57531,1,fig-005491
20872,57532,1,fig-005492
20873,57533,1,fig-005493
20874,57534,1,fig-005494
20875,57535,1,fig-005495
20876,57537,1,fig-005497
20877,57538,1,fig-005498
20878,57539,1,fig-005499
20879,57540,1,fig-005500
20880,57542,1,fig-005501
20881,57543,1,fig-005502
20882,57546,1,fig-005503
20883,57548,1,fig-005505
20884,57549,1,fig-005506
20885,57550,1,fig-005507
20886,57551,1,fig-005508
20887,57553,1,fig-005509
20888,57554,1,fig-005510
20889,57555,1,fig-005511
20890,57556,1,fig-005512
20891,57557,1,fig-005513
20892,57561,1,fig-005514
20893,57563,1,41907-1
20894,57564,1,41914-1
20895,57565,1,41915-1
20896,57566,1,41911-1
20897,57567,1,41917-1
20898,57568,1,41919-1
20899,57569,1,41913-1
20900,57570,1,41916-1
20901,57579,1,fig-005515
20902,57580,1,fig-005516
20903,57582,1,fig-005517
20904,57583,1,fig-005518
20905,57584,1,fig-005519
20906,57585,1,fig-005520
20907,57586,1,fig-005521
20908,57588,1,fig-005522
20909,57589,1,fig-005523
20910,57590,1,fig-005524
20911,57591,1,fig-005525
20912,57592,1,fig-005526
20913,57593,1,fig-005527
20914,57594,1,fig-005528
20915,57595,1,fig-005529
20916,57596,1,fig-005530
20917,57597,1,fig-005531
20918,57598,1,fig-005532
20919,57599,1,fig-005533
20920,57600,1,fig-005534
20921,57601,1,fig-005535
20922,57602,1,fig-005536
20923,57603,1,fig-005537
20924,57605,1,fig-005538
20925,57606,1,fig-005539
20926,57607,1,fig-005540
20927,57608,1,fig-005541
20928,57609,1,fig-005542
20929,57615,1,fig-005543
20930,57616,1,fig-005544
20931,57617,1,fig-005545
20932,57618,1,fig-005546
20933,57619,1,fig-005547
20934,57620,1,fig-005548
20935,57623,1,fig-005549
20936,57624,1,fig-005550
20937,57625,1,fig-005551
20938,57626,1,fig-005552
20939,57627,1,fig-005553
20940,57628,1,fig-005554
20941,57630,1,fig-005555
20942,57631,1,fig-005556
20943,57632,1,fig-005557
20944,57634,1,fig-005558
20945,57635,1,fig-005559
20946,57636,1,fig-005560
20947,57637,1,fig-005561
20948,57638,1,fig-005562
20949,57639,1,fig-005563
20950,57641,1,fig-005564
20951,57642,1,fig-005565
20952,57660,1,fig-005566
20953,57661,1,fig-005567
20954,57662,1,fig-005568
20955,57663,1,fig-005569
20956,57665,1,fig-005570
20957,57666,1,fig-005571
20958,57667,1,fig-005572
20959,57668,1,fig-005573
20960,57669,1,fig-005574
20961,57670,1,fig-005575
20962,57671,1,fig-005576
20963,57672,1,fig-005577
20964,57673,1,fig-005578
20965,57674,1,fig-005579
20966,57675,1,fig-005580
20967,57677,1,fig-005581
20968,57678,1,fig-005582
20969,57679,1,fig-005583
20970,57680,1,fig-005584
20971,57681,1,fig-005585
20972,57682,1,fig-005586
20973,57683,1,fig-005587
20974,57684,1,fig-005588
20975,57685,1,fig-005589
20976,57686,1,fig-005590
20977,57687,1,fig-005591
20978,57688,1,fig-005592
20979,57689,1,fig-005593
20980,57690,1,fig-005594
20981,57691,1,fig-005595
20982,57692,1,fig-005596
20983,57696,1,fig-005597
20984,57697,1,fig-005598
20985,57698,1,fig-005599
20986,57699,1,fig-005600
20987,57700,1,fig-005601
20988,57701,1,fig-005602
20989,57702,1,fig-005603
20990,57703,1,fig-005604
20991,57704,1,fig-005605
20992,57705,1,fig-005606
20993,57706,1,fig-005607
20994,57707,1,fig-005608
20995,57710,1,fig-005609
20996,57711,1,fig-005610
20997,57712,1,fig-005611
20998,57714,1,fig-005612
20999,57715,1,fig-005613
21000,57717,1,fig-005614
21001,57718,1,fig-005615
21002,57719,1,fig-005616
21003,57720,1,fig-005617
21004,57721,1,fig-005618
21005,57722,1,fig-005619
21006,57723,1,fig-005620
21007,57724,1,fig-005621
21008,57725,1,fig-005622
21009,57726,1,fig-005623
21010,57727,1,fig-005624
21011,57728,1,fig-005625
21012,57729,1,fig-005626
21013,57730,1,fig-005627
21014,57731,1,fig-005628
21015,57734,1,fig-005630
21016,57735,1,fig-005631
21017,57736,1,fig-005632
21018,57737,1,fig-005633
21019,57738,1,fig-005634
21020,57739,1,fig-005635
21021,57740,1,fig-005636
21022,57741,1,fig-005637
21023,57742,1,fig-005638
21024,57743,1,fig-005639
21025,57744,1,fig-005640
21026,57745,1,fig-005641
21027,57746,1,fig-005642
21028,57747,1,fig-005643
21029,57748,1,fig-005644
21030,57749,1,fig-005645
21031,57750,1,fig-005646
21032,57751,1,fig-005647
21033,57752,1,fig-005648
21034,57753,1,fig-005649
21035,57754,1,fig-005650
21036,57755,1,fig-005651
21037,57757,1,fig-005652
21038,57758,1,fig-005653
21039,57759,1,fig-005654
21040,57760,1,fig-005655
21041,57761,1,fig-005656
21042,57762,1,fig-005657
21043,57763,1,fig-005658
21044,57764,1,fig-005659
21045,57765,1,fig-005660
21046,57766,1,fig-005661
21047,57767,1,fig-005662
21048,57768,1,fig-005663
21049,57769,1,fig-005664
21050,57770,1,fig-005665
21051,57772,1,fig-005666
21052,57773,1,fig-005667
21053,57775,1,fig-005669
21054,57776,1,fig-005670
21055,57777,1,fig-005671
21056,57778,1,fig-005672
21057,57779,1,fig-005673
21058,57780,1,fig-005674
21059,57781,1,fig-005675
21060,57783,1,fig-005676
21061,57784,1,fig-005677
21062,57785,1,fig-005678
21063,57786,1,fig-005679
21064,57787,1,fig-005680
21065,57788,1,fig-005681
21066,57789,1,fig-005682
21067,57793,1,fig-005683
21068,57794,1,fig-005684
21069,57795,1,fig-005685
21070,57796,1,fig-005686
21071,57797,1,fig-005687
21072,57798,1,fig-005688
21073,57800,1,fig-005689
21074,57801,1,fig-005690
21075,57802,1,fig-005691
21076,57803,1,fig-005692
21077,57804,1,fig-005693
21078,57805,1,fig-005694
21079,57806,1,fig-005695
21080,57808,1,70436-1
21081,57809,1,fig-005696
21082,57810,1,fig-005697
21083,57811,1,fig-005698
21084,57812,1,fig-005699
21085,57813,1,fig-005700
21086,57814,1,fig-005701
21087,57815,1,fig-005702
21088,57816,1,fig-005703
21089,57817,1,fig-005704
21090,57818,1,fig-005705
21091,57819,1,fig-005706
21092,57820,1,fig-005707
21093,57821,1,fig-005708
21094,57822,1,fig-005709
21095,57823,1,75939-1
21096,57824,1,fig-005710
21097,57825,1,75940-1
21098,57826,1,fig-005711
21099,57827,1,75941-1
21100,57828,1,75942-1
21101,57829,1,fig-005712
21102,57830,1,76152-1
21103,57831,1,fig-005713
21104,57832,1,fig-005714
21105,57833,1,76160-1
21106,57834,1,fig-005715
21107,57835,1,fig-005716
21108,57837,1,fig-005717
21109,57838,1,fig-005718
21110,57839,1,fig-005719
21111,57840,1,fig-005720
21112,57842,1,fig-005721
21113,57843,1,21054-1
21114,57844,1,76158-1
21115,57845,1,fig-005722
21116,57846,1,76159-1
21117,57847,1,fig-005723
21118,57848,1,70433-1
21119,57849,1,76153-1
21120,57850,1,fig-005724
21121,57851,1,fig-005725
21122,57852,1,70434-1
21123,57853,1,fig-005726
21124,57854,1,70687-1
21125,57855,1,70435-1
21126,57857,1,fig-005727
21127,57858,1,71703-1
21128,57859,1,fig-005728
21129,57860,1,70437-1
21130,57861,1,71705-1
21131,57862,1,fig-005729
21132,57864,1,fig-005730
21133,57865,1,fig-005731
21134,57866,1,fig-005732
21135,57867,1,fig-005733
21136,57868,1,fig-005734
21137,57869,1,41398-1
21138,57870,1,fig-005735
21139,57871,1,fig-005736
21140,57872,1,41421-1
21141,57873,1,fig-005737
21142,57874,1,41422-1
21143,57875,1,fig-005738
21144,57876,1,41424-1
21145,57877,1,fig-005739
21146,57878,1,41425-1
21147,57879,1,41426-1
21148,57880,1,41427-1
21149,57881,1,fig-005740
21150,57883,1,41428-1
21151,57884,1,41429-1
21152,57885,1,41430-1
21153,57886,1,fig-005741
21154,57887,1,70685-1
21155,57888,1,fig-005742
21156,57889,1,70686-1
21157,57890,1,fig-005743
21158,57891,1,71704-1
21159,57892,1,71718-1
21160,57893,1,71719-1
21161,57896,1,fig-005745
21162,57897,1,71721-1
21163,57898,1,71722-1
21164,57903,1,fig-005746
21165,57904,1,fig-005747
21166,57905,1,fig-005748
21167,57906,1,fig-005749
21168,57907,1,fig-005750
21169,57908,1,fig-005751
21170,57909,1,fig-005752
21171,57911,1,fig-005753
21172,57913,1,fig-005754
21173,57914,1,fig-005755
21174,57915,1,fig-005756
21175,57916,1,fig-005757
21176,57965,1,fig-005758
21177,57970,1,fig-005759
21178,57972,1,fig-005760
21179,57973,1,fig-005761
21180,57974,1,fig-005762
21181,57975,1,fig-005763
21182,57976,1,fig-005764
21183,57978,1,fig-005766
21184,57979,1,fig-005767
21185,57982,1,fig-005769
21186,57983,1,fig-005770
21187,57984,1,fig-005771
21188,57986,1,fig-005773
21189,57987,1,fig-005774
21190,57990,1,fig-005775
21191,57991,1,fig-005776
21192,57993,1,fig-005777
21193,57994,1,fig-005778
21194,57995,1,fig-005779
21195,57998,1,fig-005780
21196,57999,1,fig-005781
21197,58000,1,fig-005782
21198,58005,1,fig-005783
21199,58006,1,fig-005784
21200,58008,1,fig-005785
21201,58009,1,fig-005786
21202,58012,1,fig-005787
21203,58013,1,fig-005788
21204,58014,1,fig-005789
21205,58016,1,fig-005790
21206,58017,1,fig-005791
21207,58021,1,fig-005792
21208,58026,1,fig-005793
21209,58027,1,fig-005794
21210,58028,1,fig-005795
21211,58029,1,fig-005796
21212,58032,1,fig-005797
21213,58033,1,fig-005798
21214,58034,1,fig-005799
21215,58035,1,fig-005800
21216,58037,1,fig-005801
21217,58038,1,fig-005802
21218,58039,1,fig-005803
21219,58040,1,fig-005804
21220,58041,1,fig-005805
21221,58042,1,fig-005806
21222,58043,1,fig-005807
21223,58044,1,fig-005808
21224,58047,1,fig-005809
21225,58048,1,fig-005810
21226,58049,1,fig-005811
21227,58051,1,fig-005812
21228,58052,1,fig-005813
21229,58055,1,fig-005814
21230,58056,1,fig-005815
21231,58057,1,fig-005816
21232,58058,1,fig-005817
21233,58059,1,fig-005818
21234,58060,1,fig-005819
21235,58061,1,fig-005820
21236,58062,1,fig-005821
21237,58063,1,fig-005822
21238,58065,1,fig-005823
21239,58066,1,fig-005824
21240,58067,1,fig-005825
21241,58068,1,fig-005826
21242,58069,1,fig-005827
21243,58073,1,fig-005828
21244,58074,1,fig-005829
21245,58075,1,fig-005830
21246,58076,1,fig-005831
21247,58077,1,fig-005832
21248,58078,1,fig-005833
21249,58079,1,fig-005834
21250,58080,1,fig-005835
21251,58081,1,fig-005836
21252,58082,1,fig-005837
21253,58083,1,fig-005838
21254,58084,1,fig-005839
21255,58085,1,fig-005840
21256,58086,1,fig-005841
21257,58087,1,fig-005842
21258,58089,1,fig-005843
21259,58090,1,fig-005844
21260,58092,1,fig-005845
21261,58093,1,fig-005846
21262,58094,1,fig-005847
21263,58095,1,fig-005848
21264,58096,1,fig-005849
21265,58097,1,fig-005850
21266,58098,1,fig-005851
21267,58099,1,fig-005852
21268,58100,1,fig-005853
21269,58101,1,fig-005854
21270,58102,1,fig-005855
21271,58103,1,fig-005856
21272,58104,1,fig-005857
21273,58105,1,fig-005858
21274,58107,1,fig-005859
21275,58108,1,fig-005860
21276,58109,1,fig-005861
21277,58110,1,fig-005862
21278,58111,1,fig-005863
21279,58112,1,fig-005864
21280,58113,1,fig-005865
21281,58114,1,fig-005866
21282,58115,1,fig-005867
21283,58116,1,fig-005868
21284,58117,1,fig-005869
21285,58118,1,fig-005870
21286,58119,1,fig-005871
21287,58120,1,fig-005872
21288,58126,1,fig-005874
21289,58127,1,fig-005875
21290,58128,1,fig-005876
21291,58129,1,fig-005877
21292,58130,1,fig-005878
21293,58131,1,fig-005879
21294,58132,1,fig-005880
21295,58133,1,fig-005881
21296,58134,1,fig-005882
21297,58135,1,fig-005883
21298,58136,1,fig-005884
21299,58137,1,fig-005885
21300,58138,1,fig-005886
21301,58146,1,367-2
21302,58172,1,75966-1
21303,58173,1,75967-1
21304,58174,1,75968-1
21305,58175,1,75969-1
21306,58176,1,75979-1
21307,58183,1,75980-1
21308,58194,1,fig-005887
21309,58202,1,122007-1
21310,58230,1,fig-005888
21311,58231,1,fig-005889
21312,58232,1,fig-005890
21313,58233,1,fig-005891
21314,58234,1,fig-005892
21315,58235,1,fig-005893
21316,58236,1,fig-005894
21317,58237,1,fig-005895
21318,58238,1,fig-005896
21319,58239,1,fig-005897
21320,58240,1,fig-005898
21321,58241,1,fig-005899
21322,58242,1,fig-005900
21323,58243,1,fig-005901
21324,58244,1,fig-005902
21325,58245,1,fig-005903
21326,58246,1,fig-005904
21327,58247,1,fig-005905
21328,58248,1,fig-005906
21329,58249,1,fig-005907
21330,58250,1,fig-005908
21331,58252,1,fig-005909
21332,58253,1,fig-005910
21333,58254,1,fig-005911
21334,58255,1,fig-005912
21335,58256,1,fig-005913
21336,58257,1,fig-005914
21337,58258,1,fig-005915
21338,58259,1,fig-005916
21339,58260,1,fig-005917
21340,58262,1,fig-005918
21341,58263,1,fig-005919
21342,58264,1,fig-005920
21343,58265,1,fig-005921
21344,58266,1,fig-005922
21345,58267,1,fig-005923
21346,58268,1,fig-005924
21347,58269,1,fig-005925
21348,58270,1,fig-005926
21349,58271,1,fig-005927
21350,58272,1,fig-005928
21351,58273,1,fig-005929
21352,58274,1,fig-005930
21353,58275,1,fig-005931
21354,58276,1,fig-005932
21355,58277,1,fig-005933
21356,58278,1,fig-005934
21357,58279,1,fig-005935
21358,58281,1,fig-005936
21359,58282,1,fig-005937
21360,58283,1,fig-005938
21361,58284,1,fig-005939
21362,58285,1,fig-005940
21363,58292,1,fig-005941
21364,58293,1,fig-005942
21365,58294,1,fig-005943
21366,58298,1,fig-005944
21367,58300,1,fig-005945
21368,58301,1,fig-005946
21369,58302,1,fig-005947
21370,58303,1,fig-005948
21371,58305,1,fig-005949
21372,58328,1,fig-005950
21373,58329,1,fig-005951
21374,58331,1,fig-005953
21375,58333,1,fig-005955
21376,58335,1,fig-005957
21377,58336,1,fig-005958
21378,58337,1,fig-005959
21379,58338,1,fig-005960
21380,58340,1,fig-005961
21381,58341,1,fig-005962
21382,58342,1,fig-005963
21383,58343,1,fig-005964
21384,58344,1,fig-005965
21385,58345,1,fig-005966
21386,58347,1,fig-005967
21387,58348,1,fig-005968
21388,58349,1,fig-005969
21389,58350,1,fig-005970
21390,58351,1,fig-005971
21391,58352,1,fig-005972
21392,58353,1,fig-005973
21393,58354,1,fig-005974
21394,58355,1,fig-005975
21395,58356,1,fig-005976
21396,58357,1,fig-005977
21397,58358,1,fig-005978
21398,58359,1,fig-005979
21399,58361,1,fig-005981
21400,58362,1,fig-005982
21401,58363,1,fig-005983
21402,58364,1,fig-005984
21403,58365,1,fig-005985
21404,58366,1,fig-005986
21405,58367,1,fig-005987
21406,58368,1,fig-005988
21407,58369,1,fig-005989
21408,58370,1,fig-005990
21409,58371,1,fig-005991
21410,58372,1,fig-005992
21411,58373,1,fig-005993
21412,58374,1,fig-005994
21413,58375,1,fig-005995
21414,58376,1,fig-005996
21415,58377,1,fig-005997
21416,58378,1,fig-005998
21417,58379,1,fig-005999
21418,58383,1,fig-006000
21419,58384,1,fig-006001
21420,58385,1,fig-006002
21421,58386,1,fig-006003
21422,58387,1,fig-006004
21423,58388,1,fig-006005
21424,58389,1,fig-006006
21425,58390,1,fig-006007
21426,58391,1,fig-006008
21427,58392,1,fig-006009
21428,58393,1,fig-006010
21429,58394,1,fig-006011
21430,58395,1,fig-006012
21431,58396,1,fig-006013
21432,58397,1,fig-006014
21433,58398,1,fig-006015
21434,58399,1,fig-006016
21435,58401,1,fig-006017
21436,58402,1,fig-006018
21437,58403,1,fig-006019
21438,58404,1,fig-006020
21439,58406,1,fig-006021
21440,58407,1,fig-006022
21441,58408,1,fig-006023
21442,58409,1,fig-006024
21443,58410,1,fig-006025
21444,58411,1,fig-006026
21445,58412,1,fig-006027
21446,58413,1,fig-006028
21447,58414,1,fig-006029
21448,58416,1,fig-006030
21449,58417,1,fig-006031
21450,58418,1,fig-006032
21451,58419,1,fig-006033
21452,58420,1,fig-006034
21453,58422,1,fig-006036
21454,58424,1,fig-006037
21455,58425,1,fig-006038
21456,58426,1,fig-006039
21457,58427,1,fig-006040
21458,58428,1,fig-006041
21459,58429,1,fig-006042
21460,58430,1,fig-006043
21461,58431,1,fig-006044
21462,58432,1,fig-006045
21463,58433,1,fig-006046
21464,58434,1,fig-006047
21465,58435,1,fig-006048
21466,58436,1,fig-006049
21467,58437,1,fig-006050
21468,58438,1,fig-006051
21469,58440,1,fig-006052
21470,58441,1,fig-006053
21471,58442,1,fig-006054
21472,58443,1,fig-006055
21473,58444,1,fig-006056
21474,58445,1,fig-006057
21475,58446,1,fig-006058
21476,58447,1,fig-006059
21477,58449,1,fig-006060
21478,58450,1,fig-006061
21479,58451,1,fig-006062
21480,58452,1,fig-006063
21481,58453,1,fig-006064
21482,58454,1,fig-006065
21483,58455,1,fig-006066
21484,58456,1,fig-006067
21485,58457,1,fig-006068
21486,58458,1,fig-006069
21487,58459,1,fig-006070
21488,58460,1,fig-006071
21489,58461,1,fig-006072
21490,58462,1,fig-006073
21491,58463,1,fig-006074
21492,58465,1,fig-006075
21493,58466,1,fig-006076
21494,58467,1,fig-006077
21495,58468,1,fig-006078
21496,58469,1,fig-006079
21497,58470,1,fig-006080
21498,58471,1,fig-006081
21499,58472,1,fig-006082
21500,58473,1,fig-006083
21501,58474,1,fig-006084
21502,58476,1,fig-006085
21503,58477,1,fig-006086
21504,58478,1,fig-006087
21505,58479,1,fig-006088
21506,58480,1,fig-006089
21507,58481,1,fig-006090
21508,58482,1,fig-006091
21509,58483,1,fig-006092
21510,58484,1,fig-006093
21511,58485,1,fig-006094
21512,58486,1,fig-006095
21513,58487,1,fig-006096
21514,58488,1,fig-006097
21515,58489,1,fig-006098
21516,58490,1,fig-006099
21517,58491,1,fig-006100
21518,58492,1,fig-006101
21519,58494,1,fig-006102
21520,58495,1,fig-006103
21521,58496,1,fig-006104
21522,58497,1,fig-006105
21523,58498,1,fig-006106
21524,58499,1,fig-006107
21525,58501,1,fig-006108
21526,58502,1,fig-006109
21527,58503,1,fig-006110
21528,58504,1,fig-006111
21529,58505,1,fig-006112
21530,58506,1,fig-006113
21531,58507,1,fig-006114
21532,58508,1,fig-006115
21533,58509,1,fig-006116
21534,58510,1,fig-006117
21535,58511,1,fig-006118
21536,58512,1,fig-006119
21537,58513,1,fig-006120
21538,58514,1,fig-006121
21539,58515,1,fig-006122
21540,58516,1,fig-006123
21541,58517,1,fig-006124
21542,58518,1,fig-006125
21543,58519,1,fig-006126
21544,58526,1,fig-006127
21545,58527,1,fig-006128
21546,58528,1,fig-006129
21547,58530,1,fig-006130
21548,58531,1,fig-006131
21549,58532,1,fig-006132
21550,58533,1,fig-006133
21551,58534,1,fig-006134
21552,58535,1,fig-006135
21553,58536,1,fig-006136
21554,58537,1,fig-006137
21555,58538,1,fig-006138
21556,58539,1,fig-006139
21557,58540,1,fig-006140
21558,58541,1,fig-006141
21559,58542,1,fig-006142
21560,58543,1,fig-006143
21561,58544,1,fig-006144
21562,58545,1,fig-006145
21563,58546,1,fig-006146
21564,58547,1,fig-006147
21565,58548,1,fig-006148
21566,58549,1,fig-006149
21567,58550,1,fig-006150
21568,58551,1,fig-006151
21569,58552,1,fig-006152
21570,58553,1,fig-006153
21571,58555,1,fig-006154
21572,58556,1,fig-006155
21573,58557,1,fig-006156
21574,58558,1,fig-006157
21575,58560,1,fig-006159
21576,58561,1,fig-006160
21577,58562,1,fig-006161
21578,58563,1,fig-006162
21579,58564,1,fig-006163
21580,58566,1,fig-006164
21581,58568,1,fig-006165
21582,58569,1,fig-006166
21583,58571,1,fig-006167
21584,58572,1,fig-006168
21585,58573,1,fig-006169
21586,58574,1,fig-006170
21587,58575,1,fig-006171
21588,58576,1,fig-006172
21589,58577,1,fig-006173
21590,58578,1,fig-006174
21591,58579,1,fig-006175
21592,58580,1,fig-006176
21593,58581,1,fig-006177
21594,58582,1,fig-006178
21595,58583,1,fig-006179
21596,58584,1,fig-006180
21597,58585,1,fig-006181
21598,58587,1,fig-006182
21599,58588,1,fig-006183
21600,58589,1,fig-006184
21601,58590,1,fig-006185
21602,58591,1,fig-006186
21603,58592,1,fig-006187
21604,58593,1,fig-006188
21605,58594,1,fig-006189
21606,58595,1,fig-006190
21607,58596,1,fig-006191
21608,58597,1,fig-006192
21609,58598,1,fig-006193
21610,58599,1,fig-006194
21611,58600,1,fig-006195
21612,58601,1,fig-006196
21613,58602,1,fig-006197
21614,58603,1,fig-006198
21615,58604,1,fig-006199
21616,58605,1,fig-006200
21617,58606,1,fig-006201
21618,58607,1,fig-006202
21619,58609,1,fig-006204
21620,58610,1,fig-006205
21621,58611,1,fig-006206
21622,58612,1,fig-006207
21623,58613,1,fig-006208
21624,58614,1,fig-006209
21625,58615,1,fig-006210
21626,58616,1,fig-006211
21627,58617,1,fig-006212
21628,58619,1,fig-006213
21629,58620,1,fig-006214
21630,58621,1,fig-006215
21631,58622,1,fig-006216
21632,58623,1,fig-006217
21633,58624,1,fig-006218
21634,58625,1,fig-006219
21635,58626,1,fig-006220
21636,58627,1,fig-006221
21637,58628,1,fig-006222
21638,58629,1,fig-006223
21639,58630,1,fig-006224
21640,58631,1,fig-006225
21641,58632,1,fig-006226
21642,58633,1,fig-006227
21643,58634,1,fig-006228
21644,58635,1,fig-006229
21645,58636,1,fig-006230
21646,58637,1,fig-006231
21647,58638,1,fig-006232
21648,58639,1,fig-006233
21649,58640,1,fig-006234
21650,58641,1,fig-006235
21651,58642,1,fig-006236
21652,58645,1,fig-006239
21653,58646,1,fig-006240
21654,58688,1,fig-006241
21655,58689,1,fig-006242
21656,58690,1,fig-006243
21657,58691,1,fig-006244
21658,58692,1,fig-006245
21659,58693,1,fig-006246
21660,58694,1,fig-006247
21661,58695,1,fig-006248
21662,58696,1,fig-006249
21663,58697,1,fig-006250
21664,58698,1,fig-006251
21665,58699,1,fig-006252
21666,58702,1,fig-006253
21667,58703,1,fig-006254
21668,58704,1,fig-006255
21669,58705,1,fig-006256
21670,58706,1,fig-006257
21671,58707,1,fig-006258
21672,58708,1,fig-006259
21673,58709,1,fig-006260
21674,58710,1,fig-006261
21675,58711,1,fig-006262
21676,58713,1,fig-006263
21677,58715,1,fig-006264
21678,58716,1,fig-006265
21679,58717,1,fig-006266
21680,58725,2,4383-1
21681,58726,1,fig-006267
21682,58727,1,fig-006268
21683,58730,1,fig-006269
21684,58733,1,fig-006270
21685,58734,1,fig-006271
21686,58735,1,fig-006272
21687,58736,1,fig-006273
21688,58737,1,fig-006274
21689,58738,1,fig-006275
21690,58739,1,fig-006276
21691,58740,1,fig-006277
21692,58741,1,fig-006278
21693,58742,1,fig-006279
21694,58743,1,fig-006280
21695,58744,1,fig-006281
21696,58745,1,fig-006282
21697,58746,1,fig-006283
21698,58747,1,fig-006284
21699,58748,1,fig-006285
21700,58749,1,fig-006286
21701,58750,1,fig-006287
21702,58751,1,fig-006288
21703,58752,1,fig-006289
21704,58753,1,fig-006290
21705,58754,1,fig-006291
21706,58755,1,fig-006292
21707,58756,1,fig-006293
21708,58757,1,fig-006294
21709,58758,1,fig-006295
21710,58759,1,fig-006296
21711,58760,1,fig-006297
21712,58761,1,fig-006298
21713,58762,1,fig-006299
21714,58763,1,fig-006300
21715,58764,1,fig-006301
21716,58765,1,fig-006302
21717,58766,1,fig-006303
21718,58768,1,fig-006304
21719,58769,1,fig-006305
21720,58770,1,fig-006306
21721,58771,1,fig-006307
21722,58772,1,fig-006308
21723,58774,1,fig-006309
21724,58775,1,fig-006310
21725,58777,1,fig-006311
21726,58778,1,fig-006312
21727,58780,1,fig-006313
21728,58781,1,fig-006314
21729,58782,1,fig-006315
21730,58783,1,fig-006316
21731,58784,1,fig-006317
21732,58800,1,75288-1
21733,58801,1,fig-006318
21734,58802,1,fig-006319
21735,58803,1,fig-006320
21736,58804,1,fig-006321
21737,58805,1,fig-006322
21738,58806,1,fig-006323
21739,58807,1,fig-006324
21740,58808,1,fig-006325
21741,58809,1,fig-006326
21742,58810,1,fig-006327
21743,58811,1,fig-006328
21744,58812,1,fig-006329
21745,58813,1,fig-006330
21746,58814,1,fig-006331
21747,58815,1,fig-006332
21748,58816,1,fig-006333
21749,58817,1,fig-006334
