,inventory_id,set_num,quantity
0,35,75911-1,1
1,35,75912-1,1
2,39,75048-1,1
3,39,75053-1,1
4,50,4515-1,1
5,50,4520-1,2
6,50,4531-1,1
7,71,7690-1,1
8,71,7691-1,1
9,71,7692-1,1
10,71,7693-1,1
11,71,7694-1,1
12,71,7695-1,1
13,71,7697-1,1
14,81,8451-1,1
15,81,8453-1,1
16,87,10233-1,1
17,87,88002-1,1
18,87,8870-1,1
19,87,8878-1,1
20,87,8879-1,1
21,87,8884-1,1
22,87,8887-1,1
23,104,4103-1,1
24,104,4782-1,1
25,122,7238-1,1
26,122,7890-1,1
27,122,7944-1,1
28,131,7634-1,1
29,131,7635-1,1
30,131,7684-1,1
31,251,3886-2,1
32,309,4515-1,7
33,309,4520-1,5
34,309,4531-1,3
35,311,8593-1,1
36,311,8596-1,1
37,398,71010-1,1
38,398,71010-10,1
39,398,71010-11,1
40,398,71010-12,1
41,398,71010-13,1
42,398,71010-14,1
43,398,71010-15,1
44,398,71010-16,1
45,398,71010-2,1
46,398,71010-3,1
47,398,71010-4,1
48,398,71010-5,1
49,398,71010-6,1
50,398,71010-7,1
51,398,71010-8,1
52,398,71010-9,1
53,473,8756-1,1
54,473,8762-1,1
55,500,9677-1,1
56,500,9678-1,1
57,500,9679-1,1
58,515,3741-1,1
59,515,3745-1,1
60,525,7121-1,1
61,525,7151-1,1
62,528,6604-1,1
63,528,6622-1,1
64,528,6633-1,1
65,561,4515-1,1
66,561,4520-1,2
67,580,3402-1,2
68,580,3403-1,1
69,580,3406-1,1
70,580,3408-1,1
71,580,3409-1,1
72,612,4500-1,1
73,612,4504-1,1
74,614,9441-1,1
75,614,9442-1,1
76,614,9591-1,1
77,695,8607-1,1
78,695,8611-1,1
79,695,8614-1,1
80,695,8616-1,1
81,695,8618-1,1
82,708,8560-1,1
83,708,8564-1,1
84,710,8602-1,1
85,710,8606-1,1
86,710,8614-1,1
87,710,8615-1,1
88,710,8616-1,1
89,758,6712-1,1
90,758,6716-1,1
91,758,6755-1,1
92,889,9490-1,1
93,889,9492-1,1
94,889,9496-1,1
95,908,7030-1,1
96,908,7031-1,1
97,908,7032-1,1
98,908,7033-1,1
99,908,7034-1,1
100,908,7035-1,1
101,909,1557-1,1
102,909,1558-1,1
103,916,76029-1,1
104,916,76030-1,1
105,916,76031-1,1
106,916,76032-1,1
107,916,76038-1,1
108,916,76041-1,1
109,920,9674-1,1
110,920,9675-1,1
111,920,9676-1,1
112,962,7990-1,1
113,962,7991-1,1
114,962,7993-1,1
115,973,8870-1,1
116,973,8878-1,1
117,973,8879-1,1
118,973,8882-1,1
119,973,8884-1,1
120,973,8887-1,1
121,994,4096-1,1
122,994,4100-1,1
123,1130,20203-1,1
124,1130,20204-1,1
125,1130,20205-1,1
126,1131,8762-1,1
127,1131,8763-1,1
128,1159,71000-1,1
129,1159,71000-10,1
130,1159,71000-11,1
131,1159,71000-12,1
132,1159,71000-13,1
133,1159,71000-14,1
134,1159,71000-15,1
135,1159,71000-16,1
136,1159,71000-2,1
137,1159,71000-3,1
138,1159,71000-4,1
139,1159,71000-5,1
140,1159,71000-6,1
141,1159,71000-7,1
142,1159,71000-8,1
143,1159,71000-9,1
144,1201,20206-1,1
145,1201,20207-1,1
146,1201,20208-1,1
147,1203,5928-1,1
148,1203,5938-1,1
149,1203,5988-1,1
150,1205,7239-1,1
151,1205,7733-1,1
152,1238,6800-1,1
153,1238,6818-1,1
154,1238,6836-1,1
155,1255,8621-1,1
156,1255,8622-1,1
157,1255,8623-1,1
158,1268,6837-1,1
159,1268,6905-1,1
160,1269,8615-1,1
161,1269,8617-1,1
162,1269,8619-1,1
163,1289,8593-1,1
164,1289,8596-1,1
165,1315,3740-1,1
166,1315,3746-1,1
167,1317,3740-1,1
168,1317,3742-1,1
169,1317,3745-1,1
170,1323,6239-1,1
171,1323,6240-1,1
172,1323,6241-1,1
173,1323,6242-1,1
174,1323,6243-1,1
175,1323,8396-1,1
176,1323,8397-1,1
177,1334,850842-1,1
178,1334,850849-1,1
179,1334,850850-1,1
180,1334,850851-1,1
181,1334,850949-1,1
182,1334,850950-1,1
183,1347,8202-1,2
184,1347,8213-1,1
185,1347,8226-1,1
186,1347,8248-1,1
187,1371,6611-1,1
188,1371,6623-1,1
189,1371,6624-1,1
190,1373,1294-1,1
191,1373,1295-1,1
192,1373,1296-1,1
193,1373,1297-1,1
194,1401,7235-1,1
195,1401,7236-1,1
196,1401,7238-1,1
197,1401,7241-1,1
198,1418,5613-1,1
199,1418,7239-1,1
200,1418,7241-1,1
201,1418,7906-1,1
202,1418,7942-1,1
203,1418,7944-1,1
204,1418,7945-1,1
205,1421,7869-1,1
206,1421,7913-1,1
207,1421,7914-1,1
208,1438,8148-1,1
209,1438,8149-1,1
210,1438,8150-1,1
211,1438,8151-1,1
212,1621,8573-1,1
213,1621,8574-1,1
214,1634,4709-1,1
215,1634,4729-1,1
216,1634,4730-1,1
217,1645,1958-1,1
218,1645,1959-1,1
219,1645,1969-1,1
220,1645,1970-1,1
221,1645,1971-1,1
222,1649,4436-1,1
223,1649,4437-1,1
224,1680,8358-1,1
225,1680,8359-1,1
226,1680,8360-1,1
227,1716,1517-1,1
228,1716,1518-1,1
229,1726,4200-1,1
230,1726,4201-1,1
231,1726,4202-1,1
232,1726,4203-1,1
233,1726,4204-1,1
234,1732,7213-1,1
235,1732,7241-1,1
236,1732,7942-1,1
237,1739,6807-1,1
238,1739,6822-1,1
239,1739,6823-1,1
240,1765,4600-1,1
241,1765,4604-1,1
242,1765,4606-1,1
243,1765,4609-1,1
244,1791,7418-1,1
245,1795,8560-1,1
246,1795,8561-1,1
247,1795,8562-1,1
248,1795,8563-1,1
249,1795,8564-1,1
250,1795,8565-1,1
251,1795,8569-1,2
252,1888,4886-1,1
253,1888,7280-1,1
254,1888,7281-1,1
255,1936,3350-1,1
256,1936,3351-1,1
257,1947,4679a-1,1
258,1947,4679b-1,1
259,1988,5099-1,1
260,1988,5107-1,1
261,1988,5108-1,1
262,1988,5109-1,1
263,1989,8827-1,1
264,1989,8827-10,1
265,1989,8827-11,1
266,1989,8827-12,1
267,1989,8827-13,1
268,1989,8827-14,1
269,1989,8827-15,1
270,1989,8827-16,1
271,1989,8827-2,1
272,1989,8827-3,1
273,1989,8827-4,1
274,1989,8827-5,1
275,1989,8827-6,1
276,1989,8827-7,1
277,1989,8827-8,1
278,1989,8827-9,1
279,2009,8354-1,1
280,2009,8355-1,1
281,2054,3741-1,1
282,2054,3742-1,1
283,2054,3743-1,1
284,2103,7895-1,3
285,2103,7896-1,3
286,2114,9700-1,1
287,2114,9750-1,1
288,2114,9767-1,1
289,2216,6016-1,1
290,2216,6041-1,1
291,2239,1374-1,1
292,2239,1376-1,1
293,2239,4850-1,1
294,2239,4851-1,1
295,2239,4852-1,1
296,2258,8916-1,1
297,2258,8917-1,1
298,2258,8918-1,1
299,2258,8919-1,1
300,2258,8920-1,1
301,2258,8921-1,1
302,2270,3740-1,1
303,2270,3742-1,1
304,2270,3744-1,1
305,2364,8130-1,1
306,2364,8131-1,1
307,2364,8132-1,1
308,2364,8133-1,1
309,2382,10127-1,2
310,2382,3544-1,1
311,2427,8587-1,1
312,2427,8588-1,1
313,2427,8589-1,1
314,2427,8590-1,1
315,2427,8591-1,1
316,2427,8592-1,1
317,2445,8512-1,1
318,2445,8514-1,1
319,2456,3800-1,1
320,2456,3801-1,1
321,2456,3804-1,1
322,2474,5816-1,1
323,2474,5817-1,1
324,2474,5818-1,1
325,2481,4853-1,1
326,2481,4857-1,1
327,2488,10131-1,1
328,2488,4502-1,1
329,2488,4504-1,1
330,2514,4443-1,1
331,2514,4444-1,1
332,2514,4445-1,1
333,2514,4446-1,1
334,2514,4447-1,1
335,2514,4448-1,1
336,2514,4449-1,1
337,2514,4450-1,1
338,2514,4451-1,1
339,2514,4452-1,1
340,2514,4453-1,1
341,2514,4454-1,1
342,2514,4455-1,1
343,2514,4456-1,1
344,2514,4457-1,1
345,2514,4458-1,1
346,2514,4459-1,1
347,2514,4460-1,1
348,2514,4461-1,1
349,2514,4462-1,1
350,2514,4463-1,1
351,2514,4464-1,1
352,2514,4465-1,1
353,2514,4466-1,1
354,2514,4467-1,1
355,2514,4468-1,1
356,2514,4469-1,1
357,2514,4470-1,1
358,2514,4471-1,1
359,2514,4472-1,1
360,2544,41548-1,1
361,2544,41549-1,1
362,2544,41550-1,1
363,2559,7235-2,1
364,2559,7236-2,1
365,2559,7245-2,1
366,2559,7741-1,1
367,2577,4695-1,1
368,2577,4755-1,1
369,2636,7009-1,1
370,2636,7029-1,1
371,2636,7090-1,1
372,2636,7091-1,1
373,2636,7092-1,1
374,2636,7093-1,1
375,2636,7094-1,1
376,2643,4208-1,1
377,2643,4209-1,1
378,2643,4427-1,1
379,2648,7741-1,1
380,2648,7743-1,1
381,2648,7744-1,1
382,2677,4512-1,1
383,2677,4514-1,1
384,2723,7245-2,1
385,2723,7741-1,1
386,2725,60041-1,1
387,2725,60042-1,1
388,2725,60046-1,1
389,2738,4511-1,1
390,2738,4513-1,1
391,2793,8585-1,1
392,2793,8586-1,1
393,2814,2995-1,1
394,2814,2996-1,1
395,2836,6604-1,1
396,2836,6621-1,1
397,2836,6630-1,1
398,2849,6325-1,1
399,2849,6328-1,1
400,2849,6422-1,1
401,2849,6486-1,1
402,2849,6564-1,1
403,2849,6565-1,1
404,2892,8984-1,1
405,2892,8985-1,1
406,2892,8986-1,1
407,2892,8987-1,1
408,2892,8988-1,1
409,2892,8989-1,1
410,2898,3070-1,1
411,2898,3071-1,1
412,2898,3072-1,1
413,2898,3073-1,1
414,2915,4705-1,1
415,2915,4709-1,1
416,2915,4730-1,1
417,2916,6801-1,1
418,2916,6822-1,1
419,2916,6823-1,1
420,2943,4484-1,1
421,2943,4485-1,1
422,2943,4486-1,1
423,2943,4487-1,1
424,2948,1431-1,1
425,2948,1432-1,1
426,2948,1433-1,1
427,2948,1434-1,1
428,2989,20201-1,1
429,2989,20202-1,1
430,3044,2065-1,1
431,3044,2067-1,1
432,3053,7242-1,1
433,3053,7246-1,1
434,3053,7248-1,1
435,3092,6008-1,1
436,3092,6027-1,1
437,3092,6037-1,1
438,3109,7238-1,1
439,3109,7239-1,1
440,3109,7240-1,1
441,3109,7241-1,1
442,3110,9497-1,1
443,3110,9500-1,1
444,3152,8509-1,1
445,3152,8511-1,1
446,3152,8512-1,1
447,3152,8513-1,1
448,3152,8514-1,1
449,3260,3740-1,1
450,3260,3744-1,1
451,3271,71007-1,1
452,3271,71007-10,1
453,3271,71007-11,1
454,3271,71007-12,1
455,3271,71007-13,1
456,3271,71007-14,1
457,3271,71007-15,1
458,3271,71007-16,1
459,3271,71007-2,1
460,3271,71007-3,1
461,3271,71007-4,1
462,3271,71007-5,1
463,3271,71007-6,1
464,3271,71007-7,1
465,3271,71007-8,1
466,3271,71007-9,1
467,3284,8562-1,1
468,3284,8564-1,1
469,3284,8565-1,1
470,3292,8573-1,1
471,3292,8574-1,1
472,3292,8575-1,1
473,3292,8576-1,1
474,3292,8577-1,1
475,3292,8578-1,1
476,3309,8831-0,60
477,3313,7242-1,1
478,3313,7243-1,1
479,3313,7248-1,1
480,3313,7249-1,1
481,3339,7245-2,1
482,3339,7732-1,1
483,3339,8401-1,1
484,3343,8601-1,1
485,3343,8603-1,1
486,3344,9461-1,1
487,3344,9462-1,1
488,3344,9463-1,1
489,3344,9464-1,1
490,3344,9466-1,1
491,3344,9467-1,1
492,3344,9468-1,1
493,3351,8909-1,1
494,3351,8909-2,1
495,3351,8909-3,1
496,3351,8909-4,1
497,3351,8909-5,1
498,3351,8909-6,1
499,3351,8909-7,1
500,3351,8909-8,1
501,3351,8909-9,1
502,3365,fruit1-1,1
503,3365,fruit2-1,1
504,3365,fruit3-1,1
505,3365,fruit4-1,1
506,3365,fruit5-1,1
507,3365,fruit6-1,1
508,3365,fruit7-1,1
509,3365,fruit8-1,1
510,3367,1413-1,1
511,3367,1414-1,1
512,3367,1415-1,1
513,3367,1416-1,1
514,3392,8909-0,60
515,3422,3404-1,1
516,3435,8672-1,1
517,3435,8673-1,1
518,3467,3340-1,1
519,3467,3341-1,1
520,3467,3342-1,1
521,3467,3343-1,1
522,3550,8381-1,1
523,3550,8382-1,1
524,3574,WEETABIX2-1,1
525,3574,WEETABIX3-1,1
526,3574,WEETABIX4-1,1
527,3586,8566-1,1
528,3586,8567-1,1
529,3586,8568-1,1
530,3586,8570-1,1
531,3586,8571-1,1
532,3586,8572-1,1
533,3621,70410-1,1
534,3621,70412-1,1
535,3690,7957-1,1
536,3690,7961-1,1
537,3691,9440-1,1
538,3691,9441-1,1
539,3691,9444-1,1
540,3694,3741-1,1
541,3694,3742-1,1
542,3694,3747-1,1
543,3699,8772-1,1
544,3699,8774-1,1
545,3705,3804-1,1
546,3705,9738-1,1
547,3705,9916-1,1
548,3748,2584-1,1
549,3755,1528-1,1
550,3755,1572-1,1
551,3764,7207-1,1
552,3764,7213-1,1
553,3764,7241-1,1
554,3764,7942-1,1
555,3792,7121-1,1
556,3792,7161-1,1
557,3941,75000-1,1
558,3941,75003-1,1
559,3941,75014-1,1
560,3963,8736-1,1
561,3963,8737-1,1
562,3963,8738-1,1
563,3963,8739-1,1
564,3963,8740-1,1
565,3963,8741-1,1
566,3989,8587-1,1
567,3989,8591-1,1
568,4041,41551-1,1
569,4041,41552-1,1
570,4041,41553-1,1
571,4083,7142-1,1
572,4083,7152-1,1
573,4133,8804-0,60
574,4187,7890-1,1
575,4187,7892-1,1
576,4187,7902-1,1
577,4187,7903-1,1
578,4261,7238-1,1
579,4261,7239-1,2
580,4261,7942-1,1
581,4261,7944-1,1
582,4261,7945-1,1
583,4288,60004-1,1
584,4288,850618-1,1
585,4365,4335-1,1
586,4365,4346-1,1
587,4365,4347-1,1
588,4365,4348-1,1
589,4365,4349-1,1
590,4394,1974-2,1
591,4394,1974-3,1
592,4394,1974-4,1
593,4430,7235-1,1
594,4430,7236-1,1
595,4430,7238-1,1
596,4430,7241-1,1
597,4467,6824-1,1
598,4467,886-1,1
599,4467,889-1,1
600,4536,1421-1,1
601,4536,1422-1,1
602,4536,1423-1,1
603,4536,1424-1,1
604,4553,8978-1,1
605,4553,8979-1,1
606,4553,8980-1,1
607,4553,8981-1,1
608,4553,8982-1,1
609,4553,8983-1,1
610,4570,4210-1,1
611,4570,7736-1,1
612,4570,7737-1,1
613,4570,7738-1,1
614,4577,8727-1,1
615,4577,8728-1,1
616,4643,6407-1,1
617,4643,6554-1,1
618,4643,6564-1,1
619,4666,71008-0,60
620,4718,10081-1,1
621,4718,10082-1,1
622,4718,10083-1,1
623,4719,6900-1,1
624,4721,4679a-2,1
625,4721,4679b-2,1
626,4739,2143-1,1
627,4739,2145-1,1
628,4771,7630-1,1
629,4771,7633-1,1
630,4771,7990-1,1
631,4806,3740-1,1
632,4806,3745-1,1
633,4832,8782-1,1
634,4832,8786-1,1
635,4863,5515-1,1
636,4863,5537-1,1
637,4874,8581-1,1
638,4874,8582-1,1
639,4874,8583-1,1
640,4874,8584-1,1
641,4874,8585-1,1
642,4874,8586-1,1
643,4918,8779-1,1
644,4941,75037-1,1
645,4941,75038-1,1
646,4941,75045-1,1
647,4948,8509-1,1
648,4948,8510-1,1
649,4969,7043-1,1
650,4969,7238-1,1
651,4969,7239-1,1
652,4969,7240-1,1
653,4969,7241-1,1
654,4971,41044-1,1
655,4971,41045-1,1
656,4971,41046-1,1
657,4987,8684-1,1
658,4987,8684-10,1
659,4987,8684-11,1
660,4987,8684-12,1
661,4987,8684-13,1
662,4987,8684-14,1
663,4987,8684-15,1
664,4987,8684-16,1
665,4987,8684-2,1
666,4987,8684-3,1
667,4987,8684-4,1
668,4987,8684-5,1
669,4987,8684-6,1
670,4987,8684-7,1
671,4987,8684-8,1
672,4987,8684-9,1
673,4993,6814-1,1
674,4993,6879-1,1
675,4993,6898-1,1
676,5039,7422-1,1
677,5039,7423-1,1
678,5039,7424-1,1
679,5093,6271-1,1
680,5097,1794-1,1
681,5097,1795-1,1
682,5110,5610-1,1
683,5110,5612-1,1
684,5110,5613-1,1
685,5110,7236-1,1
686,5110,7630-1,1
687,5110,7942-1,1
688,5114,7690-1,1
689,5114,7691-1,1
690,5114,7692-1,1
691,5114,7693-1,1
692,5114,7694-1,1
693,5114,7695-1,1
694,5114,7697-1,1
695,5114,7699-1,1
696,5133,71004-1,1
697,5133,71004-10,1
698,5133,71004-11,1
699,5133,71004-12,1
700,5133,71004-13,1
701,5133,71004-14,1
702,5133,71004-15,1
703,5133,71004-16,1
704,5133,71004-2,1
705,5133,71004-3,1
706,5133,71004-4,1
707,5133,71004-5,1
708,5133,71004-6,1
709,5133,71004-7,1
710,5133,71004-8,1
711,5133,71004-9,1
712,5137,8614-1,1
713,5137,8615-1,1
714,5137,8616-1,1
715,5137,8617-1,1
716,5137,8618-1,1
717,5137,8619-1,1
718,5183,8910-1,1
719,5183,8911-1,1
720,5183,8912-1,1
721,5183,8913-1,1
722,5183,8914-1,1
723,5183,8915-1,1
724,5195,3740-1,1
725,5195,3742-1,1
726,5195,3743-1,1
727,5217,2854-1,1
728,5217,8202-1,1
729,5248,8100-1,1
730,5248,8101-1,1
731,5248,8102-1,1
732,5248,8103-1,1
733,5248,8104-1,1
734,5248,8105-1,1
735,5358,10158-1,2
736,5358,4511-1,1
737,5358,4515-2,1
738,5366,71001-1,1
739,5366,71001-10,1
740,5366,71001-11,1
741,5366,71001-12,1
742,5366,71001-13,1
743,5366,71001-14,1
744,5366,71001-15,1
745,5366,71001-16,1
746,5366,71001-19,1
747,5366,71001-2,1
748,5366,71001-3,1
749,5366,71001-4,1
750,5366,71001-5,1
751,5366,71001-6,1
752,5366,71001-7,1
753,5366,71001-8,1
754,5366,71001-9,1
755,5386,8831-1,1
756,5386,8831-10,1
757,5386,8831-11,1
758,5386,8831-12,1
759,5386,8831-13,1
760,5386,8831-14,1
761,5386,8831-15,1
762,5386,8831-16,1
763,5386,8831-2,1
764,5386,8831-3,1
765,5386,8831-4,1
766,5386,8831-5,1
767,5386,8831-6,1
768,5386,8831-7,1
769,5386,8831-8,1
770,5386,8831-9,1
771,5404,7958-1,1
772,5432,7410-1,1
773,5432,7411-1,1
774,5432,7414-1,1
775,5432,7418-1,1
776,5491,4512-1,1
777,5491,4514-1,1
778,5491,4515-2,1
779,5491,4520-2,1
780,5500,7308-1,1
781,5500,7309-1,1
782,5500,7311-1,1
783,5553,8803-0,60
784,5554,8804-1,1
785,5554,8804-10,1
786,5554,8804-11,1
787,5554,8804-12,1
788,5554,8804-13,1
789,5554,8804-14,1
790,5554,8804-15,1
791,5554,8804-16,1
792,5554,8804-2,1
793,5554,8804-3,1
794,5554,8804-4,1
795,5554,8804-5,1
796,5554,8804-6,1
797,5554,8804-7,1
798,5554,8804-8,1
799,5554,8804-9,1
800,5595,3344-1,1
801,5595,3345-1,1
802,5595,3346-1,1
803,5600,75899-1,1
804,5600,75908-1,1
805,5600,75909-1,1
806,5600,75910-1,1
807,5645,8742-1,1
808,5645,8743-1,1
809,5645,8744-1,1
810,5645,8745-1,1
811,5645,8746-1,1
812,5645,8747-1,1
813,5675,1196-1,1
814,5675,1197-1,1
815,5675,1198-1,1
816,5675,1199-1,1
817,5740,8380-1,1
818,5740,8384-1,1
819,5839,5529-2,1
820,5839,5573-2,1
821,5855,7509-1,1
822,5857,7208-1,1
823,5857,7239-1,1
824,5857,7241-1,1
825,5857,7942-1,1
826,5904,3177-1,1
827,5904,3179-1,1
828,5904,8401-1,1
829,5904,8402-1,1
830,5955,10049-1,1
831,5955,10072-1,1
832,5955,10074-1,1
833,5955,10076-1,1
834,5955,3804-1,1
835,5955,5225-1,1
836,5955,9738-1,1
837,5955,9916-1,1
838,5970,8929-1,1
839,5970,8930-1,1
840,5970,8931-1,1
841,5970,8932-1,1
842,5990,8106-1,1
843,5990,8107-1,1
844,5990,8108-1,1
845,6034,7514-1,1
846,6050,10132-1,1
847,6050,4515-2,1
848,6050,4520-2,1
849,6066,4431-1,1
850,6066,4432-1,1
851,6066,4433-1,1
852,6066,4435-1,1
853,6093,1547-1,1
854,6093,1596-1,1
855,6093,1624-1,1
856,6117,8645-1,1
857,6117,8646-1,1
858,6181,8008-1,1
859,6181,8010-1,1
860,6194,8688-1,1
861,6194,8689-1,1
862,6194,8941-1,1
863,6194,8942-1,1
864,6205,7741-1,1
865,6205,7890-1,1
866,6205,7942-1,1
867,6241,9798-1,1
868,6241,9833-2,1
869,6253,1278-1,1
870,6253,1279-1,1
871,6253,1280-1,1
872,6253,1281-1,1
873,6276,8047-1,1
874,6276,8065-1,1
875,6276,8067-1,1
876,6276,8069-1,1
877,6282,7238-1,1
878,6282,7906-1,1
879,6282,7942-1,1
880,6282,7944-1,1
881,6282,7945-1,1
882,6296,7236-2,1
883,6296,7741-1,1
884,6296,7942-1,1
885,6319,2063-1,1
886,6319,2065-1,1
887,6319,2067-1,1
888,6319,2068-1,1
889,6319,2141-1,1
890,6319,2142-1,1
891,6330,4515-1,3
892,6330,4520-1,2
893,6330,4531-1,2
894,6331,8721-1,1
895,6331,8722-1,1
896,6331,8723-1,1
897,6331,8724-1,1
898,6331,8725-1,1
899,6331,8726-1,1
900,6336,851097-1,1
901,6336,8758-1,1
902,6371,4479-1,1
903,6371,7146-1,1
904,6416,20206-1,1
905,6416,20207-1,1
906,6416,20208-1,1
907,6423,8560-1,1
908,6423,8561-1,1
909,6423,8564-1,1
910,6424,8380-1,1
911,6424,8383-1,1
912,6424,8384-1,1
913,6424,8385-1,1
914,6426,8801-1,1
915,6426,8802-1,1
916,6447,8925-1,1
917,6447,8926-1,1
918,6447,8927-1,1
919,6453,3066-1,1
920,6453,3067-1,1
921,6453,3068-1,1
922,6453,3069-1,1
923,6486,8791-1,1
924,6486,8795-1,1
925,6514,7413-1,1
926,6514,7416-1,1
927,6514,7419-1,1
928,6514,7420-1,1
929,6530,4436-1,1
930,6530,4437-1,1
931,6530,4439-1,1
932,6530,4441-1,1
933,6544,4721-1,1
934,6544,4726-1,1
935,6544,4727-1,1
936,6544,4731-1,1
937,6544,4735-1,1
938,6544,626-1,2
939,6572,7115-1,1
940,6572,7124-1,1
941,6572,7141-1,1
942,6733,5612-1,1
943,6733,7245-1,1
944,6733,7741-1,1
945,6733,7743-1,1
946,6733,7744-1,1
947,6791,70168-1,1
948,6791,70170-1,1
949,6795,7913-1,1
950,6795,7914-1,1
951,6795,8085-1,1
952,6839,7235-2,1
953,6839,7245-2,1
954,6839,7743-1,1
955,6848,4169306a-1,1
956,6848,4169306b-1,1
957,6848,4169306c-1,1
958,6871,41527-1,1
959,6871,41528-1,1
960,6871,41529-1,1
961,6871,41530-1,1
962,6871,41531-1,1
963,6871,41532-1,1
964,6871,41533-1,1
965,6871,41534-1,1
966,6871,41535-1,1
967,6877,7313-1,1
968,6877,7314-1,1
969,6877,7315-1,1
970,6877,7317-1,1
971,6990,5859-1,1
972,6990,5861-1,1
973,6990,5862-1,1
974,7051,3390-1,1
975,7142,3409-1,1
976,7151,3177-1,1
977,7151,7241-1,1
978,7151,7634-1,1
979,7151,7638-1,1
980,7187,3535-1,1
981,7187,3536-1,1
982,7187,3538-1,1
983,7201,7508-1,1
984,7209,7153-1,1
985,7261,4701-1,1
986,7261,4702-1,1
987,7261,4704-1,1
988,7261,4705-1,1
989,7261,4706-1,1
990,7261,4709-1,1
991,7261,4711-1,1
992,7277,41530-1,1
993,7277,41531-1,1
994,7277,41532-1,1
995,7278,9614-1,12
996,7286,7422-1,1
997,7286,7423-1,1
998,7286,7424-1,1
999,7348,3061-1,1
1000,7348,3183-1,1
1001,7348,3934-1,1
1002,7348,3936-1,1
1003,7391,10194-1,1
1004,7391,8867-1,1
1005,7391,8870-1,1
1006,7391,8878-1,1
1007,7391,8879-1,1
1008,7391,8882-1,1
1009,7391,8884-1,1
1010,7391,8887-1,1
1011,7430,2155-1,1
1012,7430,2156-1,1
1013,7430,2157-1,1
1014,7430,2158-1,1
1015,7474,10000-1,1
1016,7474,10039-1,1
1017,7474,3739-1,1
1018,7478,8509-1,1
1019,7478,8510-1,1
1020,7482,4484-1,1
1021,7482,4485-1,1
1022,7482,4486-1,1
1023,7482,4487-1,1
1024,7487,3741-1,1
1025,7487,3742-1,1
1026,7487,3745-1,1
1027,7516,3741-1,1
1028,7516,3746-1,1
1029,7524,7200-1,1
1030,7524,7201-1,1
1031,7524,7203-1,1
1032,7524,7204-1,1
1033,7562,9496-1,1
1034,7562,9516-1,1
1035,7618,8102-1,1
1036,7618,8104-1,1
1037,7670,8601-1,1
1038,7670,8607-1,1
1039,7703,7000-1,1
1040,7703,7001-1,1
1041,7703,7002-1,1
1042,7703,7003-1,1
1043,7707,8587-1,1
1044,7707,8588-1,1
1045,7709,8560-1,1
1046,7709,8561-1,1
1047,7709,8563-1,1
1048,7743,6851-1,1
1049,7743,6861-2,1
1050,7743,6878-1,1
1051,7743,6887-1,1
1052,7745,3187-1,1
1053,7745,3934-1,1
1054,7745,3935-1,1
1055,7766,5620-1,1
1056,7766,7632-1,1
1057,7766,7746-1,1
1058,7766,7990-1,1
1059,7766,8401-1,1
1060,7774,6578-1,1
1061,7774,6586-1,1
1062,7805,70126-1,1
1063,7805,70128-1,1
1064,7805,70129-1,1
1065,7805,70130-1,1
1066,7805,70131-1,1
1067,7874,3431-1,1
1068,7902,1428-1,1
1069,7902,1429-1,1
1070,7902,1430-1,1
1071,7929,8684-0,60
1072,7933,3347-1,1
1073,7933,3348-1,1
1074,7933,3349-1,1
1075,7944,7279-1,1
1076,7944,7285-1,1
1077,7944,7286-1,1
1078,7944,7288-1,1
1079,7944,7741-1,1
1080,7971,1858-1,1
1081,7971,6829-1,1
1082,7971,6836-1,1
1083,8019,7075-1,1
1084,8019,7099-1,1
1085,8025,8563-1,1
1086,8025,8564-1,1
1087,8025,8565-1,1
1088,8071,5920-1,1
1089,8071,5934-1,1
1090,8071,5935-1,1
1091,8091,8603-1,1
1092,8091,8605-1,1
1093,8091,8613-1,1
1094,8159,79015-1,1
1095,8159,79016-1,1
1096,8159,79017-1,1
1097,8159,79018-1,1
1098,8202,10041-1,1
1099,8202,1252-1,1
1100,8202,1254-1,1
1101,8202,1255-1,1
1102,8216,4492-1,1
1103,8216,4494-1,1
1104,8216,7255-1,1
1105,8222,5573-2,1
1106,8222,5576-1,1
1107,8226,6290-1,1
1108,8226,6291-1,1
1109,8226,6292-1,1
1110,8285,4488-1,1
1111,8285,4489-1,1
1112,8285,4490-1,1
1113,8285,4491-1,1
1114,8312,8581-1,1
1115,8312,8582-1,1
1116,8331,8770-1,1
1117,8331,8771-1,1
1118,8334,9616-1,12
1119,8398,7235-2,1
1120,8398,7279-1,1
1121,8398,7285-1,1
1122,8398,7498-1,1
1123,8401,7749-1,1
1124,8401,8083-1,1
1125,8401,8084-1,1
1126,8425,1282-1,1
1127,8425,1283-1,1
1128,8425,1284-1,1
1129,8425,1285-1,1
1130,8440,1887-1,1
1131,8440,1888-1,1
1132,8440,1889-1,1
1133,8440,1890-1,1
1134,8465,8876-1,1
1135,8471,8607-1,1
1136,8471,8608-1,1
1137,8471,8609-1,1
1138,8471,8610-1,1
1139,8471,8611-1,1
1140,8471,8612-1,1
1141,8491,70000-1,1
1142,8491,70001-1,1
1143,8491,70003-1,1
1144,8501,8601-1,1
1145,8501,8604-1,1
1146,8501,8605-1,1
1147,8558,3741-1,1
1148,8558,3742-1,1
1149,8558,3744-1,1
1150,8585,8293-1,1
1151,8585,9392-1,1
1152,8585,9395-1,1
1153,8617,9610-1,12
1154,8646,4526-1,1
1155,8646,4527-1,1
1156,8646,4528-1,1
1157,8734,71009-1,1
1158,8734,71009-10,1
