,inventory_id,fig_num,quantity
14067,35233,fig-005453,1
14068,35233,fig-005517,1
14069,35233,fig-005531,1
14070,35233,fig-005544,1
14071,35233,fig-005545,1
14072,35233,fig-005546,1
14073,35233,fig-005547,1
14074,35233,fig-005556,2
14075,35244,fig-001907,1
14076,35244,fig-008778,1
14077,35244,fig-009249,1
14078,35244,fig-009255,1
14079,35244,fig-009256,1
14080,35264,fig-008506,1
14081,35264,fig-008515,1
14082,35264,fig-008516,1
14083,35264,fig-008517,1
14084,35264,fig-008518,1
14085,35264,fig-008519,1
14086,35264,fig-008520,1
14087,35268,fig-002037,1
14088,35274,fig-002038,1
14089,35317,fig-002039,1
14090,35419,fig-002041,1
14091,35423,fig-002096,1
14092,35423,fig-002150,1
14093,35423,fig-006325,1
14094,35424,fig-002126,1
14095,35424,fig-006319,1
14096,35424,fig-006346,1
14097,35424,fig-006347,1
14098,35425,fig-006319,1
14099,35425,fig-006342,1
14100,35425,fig-006343,1
14101,35425,fig-006344,1
14102,35432,fig-002892,1
14103,35432,fig-006329,1
14104,35432,fig-006341,1
14105,35432,fig-006345,1
14106,35433,fig-002096,1
14107,35433,fig-002150,1
14108,35433,fig-006320,1
14109,35433,fig-006332,1
14110,35433,fig-006333,1
14111,35433,fig-006334,1
14112,35434,fig-006324,1
14113,35434,fig-006325,1
14114,35434,fig-006326,1
14115,35434,fig-006327,1
14116,35434,fig-006328,1
14117,35434,fig-006329,1
14118,35434,fig-006330,1
14119,35434,fig-006331,1
14120,35438,fig-007366,1
14121,35438,fig-007368,1
14122,35438,fig-007370,1
14123,35438,fig-007371,1
14124,35438,fig-007373,1
14125,35438,fig-007374,1
14126,35438,fig-007375,1
14127,35440,fig-007327,1
14128,35440,fig-007328,1
14129,35440,fig-007329,1
14130,35440,fig-007330,1
14131,35440,fig-007331,1
14132,35440,fig-007332,1
14133,35440,fig-007333,1
14134,35455,fig-002150,1
14135,35455,fig-006326,1
14136,35455,fig-006335,1
14137,35455,fig-006336,1
14138,35455,fig-006337,1
14139,35468,fig-002042,1
14140,35475,fig-006219,1
14141,35475,fig-006220,1
14142,35475,fig-006221,1
14143,35475,fig-006222,1
14144,35476,fig-002136,1
14145,35476,fig-006215,1
14146,35476,fig-006216,1
14147,35476,fig-006217,1
14148,35476,fig-006218,1
14149,35530,fig-002791,1
14150,35590,fig-006400,1
14151,35590,fig-006401,1
14152,35590,fig-006402,1
14153,35590,fig-006403,1
14154,35590,fig-006404,1
14155,35590,fig-006405,1
14156,35590,fig-006406,1
14157,35590,fig-006407,1
14158,35619,fig-007417,1
14159,35619,fig-007418,1
14160,35619,fig-007419,1
14161,35619,fig-007420,1
14162,35620,fig-002785,1
14163,35620,fig-003151,1
14164,35620,fig-003152,1
14165,35620,fig-003153,1
14166,35621,fig-004609,1
14167,35621,fig-004610,1
14168,35621,fig-004611,1
14169,35661,fig-008505,1
14170,35661,fig-008506,1
14171,35661,fig-008521,1
14172,35661,fig-008522,1
14173,35697,fig-002729,1
14174,35697,fig-008439,1
14175,35697,fig-008440,1
14176,35697,fig-008441,1
14177,35697,fig-008442,1
14178,35697,fig-008443,1
14179,35697,fig-008444,1
14180,35697,fig-008445,1
14181,35697,fig-008446,1
14182,35697,fig-008447,1
14183,35697,fig-008448,1
14184,35703,fig-008513,1
14185,35733,fig-002043,1
14186,35736,fig-002044,1
14187,35862,fig-001818,1
14188,35863,fig-002045,1
14189,35900,fig-009233,1
14190,35900,fig-009234,1
14191,35900,fig-009235,1
14192,35900,fig-009236,1
14193,35900,fig-009237,1
14194,36005,fig-002046,1
14195,36046,fig-009203,1
14196,36046,fig-009204,1
14197,36068,fig-004753,1
14198,36068,fig-004754,1
14199,36068,fig-004755,1
14200,36071,fig-003690,1
14201,36071,fig-003834,1
14202,36071,fig-003840,1
14203,36073,fig-001109,1
14204,36073,fig-012386,1
14205,36077,fig-002047,1
14206,36078,fig-000581,1
14207,36159,fig-004483,1
14208,36159,fig-004484,1
14209,36159,fig-010456,1
14210,36163,fig-001566,1
14211,36234,fig-006320,1
14212,36234,fig-006338,1
14213,36234,fig-006339,1
14214,36234,fig-006340,1
14215,36234,fig-006341,1
14216,36327,fig-002048,1
14217,36328,fig-003680,1
14218,36328,fig-003681,1
14219,36328,fig-003682,1
14220,36328,fig-003683,1
14221,36328,fig-003684,1
14222,36329,fig-006268,1
14223,36329,fig-012386,1
14224,36332,fig-002049,1
14225,36336,fig-004768,1
14226,36336,fig-004769,1
14227,36336,fig-004770,1
14228,36431,fig-000092,1
14229,36431,fig-000186,1
14230,36431,fig-000245,1
14231,36431,fig-000671,1
14232,36431,fig-000673,1
14233,36431,fig-000685,1
14234,36431,fig-000810,1
14235,36431,fig-000814,1
14236,36431,fig-000819,1
14237,36431,fig-001140,1
14238,36431,fig-001164,1
14239,36431,fig-001166,1
14240,36431,fig-001335,1
14241,36431,fig-006656,1
14242,36431,fig-006657,1
14243,36431,fig-006658,1
14244,36438,fig-001209,4
14245,36438,fig-009304,4
14246,36438,fig-009534,4
14247,36438,fig-009535,4
14248,36439,fig-001002,1
14249,36456,fig-005994,1
14250,36456,fig-005995,1
14251,36456,fig-005996,1
14252,36456,fig-005997,1
14253,36456,fig-005998,1
14254,36456,fig-005999,1
14255,36461,fig-010348,1
14256,36469,fig-002050,1
14257,36517,fig-009519,2
14258,36517,fig-009520,1
14259,36546,fig-001883,1
14260,36546,fig-007405,1
14261,36566,fig-007864,1
14262,36566,fig-007865,1
14263,36567,fig-002051,1
14264,36568,fig-002052,1
14265,36569,fig-011857,1
14266,36569,fig-011858,1
14267,36572,fig-009490,1
14268,36572,fig-009491,1
14269,36575,fig-001546,1
14270,36577,fig-008470,1
14271,36577,fig-008471,1
14272,36617,fig-002054,1
14273,36620,fig-010027,1
14274,36620,fig-010028,1
14275,36620,fig-010128,1
14276,36620,fig-010129,1
14277,36620,fig-010235,1
14278,36620,fig-010236,1
14279,36620,fig-010237,1
14280,36620,fig-010238,1
14281,36620,fig-010239,1
14282,36620,fig-010240,1
14283,36641,fig-004617,1
14284,36641,fig-005611,1
14285,36682,fig-002118,1
14286,36683,fig-006491,1
14287,36683,fig-006525,1
14288,36683,fig-006526,2
14289,36684,fig-002118,1
14290,36684,fig-006478,1
14291,36684,fig-006523,1
14292,36684,fig-006524,1
14293,36721,fig-002055,1
14294,36737,fig-008453,1
14295,36737,fig-008454,1
14296,36737,fig-008455,1
14297,36737,fig-008456,1
14298,36737,fig-008457,1
14299,36737,fig-008458,1
14300,36737,fig-008459,1
14301,36738,fig-008453,1
14302,36738,fig-008454,1
14303,36738,fig-008455,1
14304,36738,fig-008456,1
14305,36738,fig-008457,1
14306,36738,fig-008458,1
14307,36738,fig-008459,1
14308,36762,fig-000775,1
14309,36873,fig-002056,1
14310,36887,fig-002483,1
14311,36887,fig-010802,1
14312,36898,fig-005584,2
14313,36898,fig-005588,1
14314,36898,fig-005603,1
14315,36898,fig-005604,1
14316,36900,fig-003563,1
14317,36900,fig-003564,1
14318,36906,fig-002057,1
14319,36967,fig-002058,1
14320,37032,fig-001939,1
14321,37032,fig-003501,1
14322,37032,fig-003502,1
14323,37032,fig-003503,1
14324,37033,fig-002514,1
14325,37033,fig-003499,1
14326,37033,fig-003500,1
14327,37049,fig-000185,1
14328,37049,fig-000198,2
14329,37049,fig-000787,2
14330,37049,fig-007801,1
14331,37049,fig-007802,1
14332,37165,fig-002059,1
14333,37351,fig-001818,1
14334,37357,fig-002060,1
14335,37424,fig-002061,1
14336,37531,fig-002555,1
14337,37532,fig-002062,1
14338,37533,fig-002063,1
14339,37687,fig-008534,1
14340,37687,fig-008535,1
14341,37687,fig-008540,1
14342,37688,fig-007571,1
14343,37688,fig-007574,1
14344,37688,fig-009827,1
14345,37688,fig-009828,1
14346,37688,fig-009829,1
14347,37688,fig-009830,1
14348,37688,fig-009831,1
14349,37688,fig-009832,1
14350,37688,fig-009833,1
14351,37688,fig-009834,1
14352,37688,fig-009835,1
14353,37705,fig-002062,1
14354,37705,fig-007571,1
14355,37705,fig-007572,1
14356,37705,fig-007573,1
14357,37705,fig-007574,1
14358,37705,fig-007575,1
14359,37705,fig-007576,1
14360,37706,fig-001714,1
14361,37706,fig-002089,1
14362,37706,fig-002330,1
14363,37706,fig-002686,1
14364,37706,fig-003802,1
14365,37706,fig-003803,1
14366,37706,fig-003804,1
14367,37706,fig-010479,1
14368,37706,fig-010483,1
14369,37707,fig-002064,1
14370,37707,fig-010351,1
14371,37728,fig-008428,1
14372,37728,fig-008429,1
14373,37728,fig-008430,1
14374,37728,fig-008431,1
14375,37801,fig-001585,1
14376,37806,fig-007081,1
14377,37806,fig-007082,1
14378,37806,fig-007083,1
14379,37806,fig-007084,1
14380,37809,fig-007058,1
14381,37809,fig-007080,1
14382,37810,fig-002065,1
14383,37810,fig-007077,1
14384,37810,fig-007078,1
14385,37810,fig-007079,1
14386,37849,fig-011284,1
14387,37851,fig-011282,1
14388,37854,fig-011691,1
14389,37855,fig-002066,1
14390,37861,fig-003578,1
14391,37861,fig-003579,4
14392,37861,fig-003751,1
14393,37861,fig-003752,1
14394,37864,fig-001870,1
14395,37866,fig-006320,1
14396,37866,fig-006321,1
14397,37908,fig-006642,1
14398,37908,fig-006643,1
14399,38066,fig-002067,1
14400,38075,fig-002068,1
14401,38207,fig-000374,1
14402,38372,fig-005145,1
14403,38372,fig-006244,1
14404,38381,fig-006447,1
14405,38381,fig-006448,1
14406,38381,fig-006449,1
14407,38381,fig-006450,1
14408,38381,fig-006451,1
14409,38381,fig-006452,1
14410,38381,fig-006453,1
14411,38403,fig-007547,1
14412,38624,fig-008626,1
14413,38624,fig-008627,1
14414,38687,fig-005748,1
14415,38687,fig-005749,1
14416,38687,fig-005750,1
14417,38687,fig-005751,1
14418,38687,fig-005752,1
14419,38793,fig-008504,1
14420,38812,fig-002069,1
14421,38828,fig-000062,2
14422,38829,fig-000062,2
14423,38830,fig-000062,1
14424,38831,fig-000062,5
14425,38833,fig-000062,1
14426,38834,fig-000062,1
14427,38835,fig-000107,1
14428,38836,fig-000062,1
14429,38837,fig-000062,2
14430,38838,fig-000107,1
14431,38839,fig-000062,2
14432,38839,fig-004736,1
14433,38840,fig-000062,1
14434,38841,fig-000062,1
14435,38961,fig-000065,1
14436,38961,fig-010419,1
14437,38962,fig-006078,1
14438,38962,fig-006079,1
14439,38962,fig-006080,1
14440,38962,fig-006081,1
14441,38962,fig-006082,1
14442,38980,fig-000705,1
14443,38980,fig-008586,1
14444,38980,fig-008590,1
14445,38998,fig-002070,1
14446,38999,fig-002071,1
14447,39000,fig-002072,1
14448,39001,fig-002073,1
14449,39002,fig-002074,1
14450,39003,fig-002075,1
14451,39004,fig-002076,1
14452,39005,fig-002077,1
14453,39006,fig-002078,1
14454,39007,fig-002079,1
14455,39008,fig-002080,1
14456,39009,fig-002081,1
14457,39010,fig-002082,1
14458,39011,fig-002083,1
14459,39012,fig-002084,1
14460,39213,fig-001926,1
14461,39213,fig-002868,1
14462,39226,fig-002085,1
14463,39237,fig-002086,1
14464,39238,fig-002685,1
14465,39238,fig-002686,1
14466,39239,fig-004448,1
14467,39239,fig-004449,1
14468,39240,fig-002116,1
14469,39240,fig-004362,1
14470,39240,fig-004445,1
14471,39240,fig-004447,1
14472,39241,fig-002544,1
14473,39241,fig-004440,1
14474,39241,fig-004442,1
14475,39241,fig-004443,1
14476,39242,fig-004460,1
14477,39242,fig-004461,1
14478,39242,fig-004463,1
14479,39242,fig-004464,1
14480,39243,fig-002089,1
14481,39243,fig-004453,1
14482,39243,fig-004454,1
14483,39243,fig-004455,1
14484,39243,fig-004456,1
14485,39243,fig-004457,1
14486,39244,fig-001714,1
14487,39244,fig-002514,1
14488,39244,fig-004450,1
14489,39244,fig-004451,1
14490,39244,fig-004452,1
14491,39244,fig-010443,1
14492,39790,fig-002087,1
14493,39807,fig-002087,1
14494,39833,fig-002088,1
14495,39839,fig-002089,1
14496,39881,fig-004467,1
14497,39881,fig-004471,1
14498,39912,fig-002091,1
14499,39912,fig-003747,1
14500,39912,fig-003750,1
14501,39913,fig-002091,1
14502,39913,fig-003747,1
14503,39914,fig-002093,1
14504,39915,fig-002098,1
14505,39915,fig-003748,1
14506,39915,fig-003749,1
14507,39916,fig-002093,1
14508,40165,fig-006440,1
14509,40165,fig-006441,1
14510,40250,fig-010443,1
14511,40250,fig-010484,1
14512,40250,fig-010485,1
14513,40304,fig-002094,1
14514,40398,fig-002095,1
14515,40488,fig-002096,1
14516,40531,fig-000248,1
14517,40723,fig-000817,1
14518,40826,fig-002097,1
14519,40829,fig-009501,1
14520,40858,fig-007531,1
14521,40858,fig-007532,1
14522,40922,fig-002098,1
14523,40966,fig-002099,1
14524,41005,fig-000620,1
14525,41236,fig-000851,1
14526,41236,fig-004759,1
14527,41236,fig-005158,1
14528,41236,fig-005267,1
14529,41286,fig-002100,1
14530,41323,fig-008407,1
14531,41323,fig-008408,1
14532,41413,fig-002015,1
14533,41414,fig-003056,1
14534,41416,fig-001846,1
14535,41555,fig-001050,1
14536,41555,fig-003423,1
14537,41555,fig-005746,1
14538,41581,fig-004411,1
14539,41581,fig-004417,1
14540,41581,fig-004418,1
14541,41581,fig-010481,1
14542,41582,fig-004411,1
14543,41582,fig-004412,1
14544,41582,fig-010443,1
14545,41590,fig-008161,1
14546,41590,fig-008162,1
14547,41751,fig-002101,1
14548,41818,fig-001004,1
14549,41818,fig-004837,1
14550,41844,fig-006373,1
14551,42006,fig-009982,1
14552,42006,fig-009983,1
14553,42006,fig-009984,1
14554,42006,fig-009985,1
14555,42006,fig-009986,1
14556,42006,fig-009987,1
14557,42006,fig-009988,1
14558,42006,fig-009989,1
14559,42007,fig-007357,1
14560,42007,fig-009969,1
14561,42007,fig-009970,1
14562,42007,fig-009971,1
14563,42007,fig-009972,1
14564,42007,fig-009973,1
14565,42007,fig-009974,1
14566,42007,fig-009975,1
14567,42007,fig-009976,1
14568,42007,fig-009977,1
14569,42007,fig-009978,1
14570,42007,fig-009979,1
14571,42007,fig-009980,1
14572,42007,fig-009981,1
14573,42045,fig-001514,1
14574,42061,fig-009497,1
14575,42061,fig-009498,1
14576,42073,fig-005594,1
14577,42073,fig-005595,1
14578,42073,fig-005596,1
14579,42111,fig-001927,1
14580,42111,fig-002828,1
14581,42209,fig-000039,2
14582,42209,fig-000225,1
14583,42209,fig-000344,1
14584,42228,fig-002102,1
14585,42241,fig-007533,1
14586,42241,fig-007534,1
14587,42278,fig-006366,1
14588,42278,fig-006370,1
14589,42278,fig-006371,1
14590,42278,fig-006372,1
14591,42279,fig-006363,1
14592,42279,fig-006364,1
14593,42279,fig-006365,1
14594,42280,fig-006360,1
14595,42280,fig-006361,1
14596,42280,fig-006362,1
14597,42282,fig-006357,1
14598,42282,fig-006358,1
14599,42282,fig-006359,1
14600,42283,fig-002892,1
14601,42283,fig-006353,1
14602,42283,fig-006354,1
14603,42283,fig-006355,1
14604,42283,fig-006356,1
14605,42284,fig-006348,1
14606,42284,fig-006349,1
14607,42284,fig-006350,1
14608,42284,fig-006351,1
14609,42284,fig-006352,1
14610,42301,fig-004305,1
14611,42301,fig-004306,1
14612,42301,fig-004307,1
14613,42302,fig-004305,1
14614,42302,fig-004306,1
14615,42302,fig-004307,1
14616,42432,fig-002153,1
14617,42432,fig-007839,1
14618,42433,fig-007953,1
14619,42433,fig-007954,1
14620,42434,fig-007949,1
14621,42434,fig-007950,1
14622,42434,fig-007951,1
14623,42434,fig-007952,1
14624,42435,fig-007941,1
14625,42435,fig-007942,1
14626,42435,fig-007943,1
14627,42435,fig-007944,1
14628,42435,fig-007945,1
14629,42436,fig-002153,1
14630,42436,fig-007935,1
14631,42436,fig-007936,1
14632,42436,fig-007937,1
14633,42436,fig-007938,1
14634,42436,fig-007939,1
14635,42436,fig-007940,1
14636,42437,fig-002103,1
14637,42438,fig-008094,1
14638,42438,fig-008095,1
14639,42438,fig-008096,1
14640,42439,fig-002104,1
14641,42440,fig-003501,1
14642,42440,fig-004500,1
14643,42441,fig-004454,1
14644,42441,fig-004495,2
14645,42441,fig-004496,1
14646,42442,fig-004408,1
14647,42442,fig-004493,1
14648,42443,fig-004491,1
14649,42443,fig-004492,1
14650,42444,fig-001715,1
14651,42444,fig-004452,1
14652,42444,fig-004487,1
14653,42445,fig-002149,1
14654,42445,fig-003503,1
14655,42445,fig-004489,1
14656,42445,fig-004490,1
14657,42460,fig-010339,1
14658,42461,fig-002713,1
14659,42461,fig-002714,1
14660,42462,fig-002719,1
14661,42462,fig-002720,1
14662,42463,fig-002701,1
14663,42463,fig-002702,1
14664,42463,fig-002706,1
14665,42464,fig-002653,1
14666,42464,fig-002715,1
14667,42464,fig-002716,1
14668,42465,fig-002707,1
14669,42465,fig-002708,1
14670,42465,fig-002709,1
14671,42467,fig-010340,1
14672,42468,fig-002717,1
14673,42468,fig-002718,1
14674,42470,fig-002085,1
14675,42470,fig-002845,1
14676,42470,fig-002846,1
14677,42470,fig-002847,1
14678,42472,fig-002822,1
14679,42472,fig-002823,1
14680,42473,fig-002822,1
14681,42473,fig-002824,1
14682,42473,fig-002838,1
14683,42473,fig-002839,1
14684,42473,fig-002840,1
14685,42473,fig-002841,1
14686,42473,fig-002842,1
14687,42473,fig-002843,1
14688,42473,fig-002844,1
14689,42474,fig-000007,1
14690,42474,fig-002824,1
14691,42474,fig-002825,1
14692,42475,fig-002823,1
14693,42475,fig-002838,2
14694,42475,fig-002853,1
14695,42476,fig-002822,1
14696,42476,fig-002824,1
14697,42476,fig-002825,1
14698,42476,fig-002834,1
14699,42476,fig-002848,1
14700,42477,fig-000007,1
14701,42477,fig-002824,1
14702,42477,fig-002835,1
14703,42477,fig-002836,1
14704,42477,fig-002837,1
14705,42477,fig-002838,1
14706,42478,fig-002107,1
14707,42479,fig-002108,1
14708,42483,fig-009332,1
14709,42483,fig-009333,1
14710,42484,fig-000001,1
14711,42484,fig-000002,1
14712,42485,fig-002109,1
14713,42486,fig-002110,1
14714,42487,fig-002111,1
14715,42488,fig-002680,1
14716,42489,fig-002112,1
14717,42490,fig-002113,1
14718,42491,fig-010637,1
14719,42493,fig-003599,1
14720,42493,fig-003600,1
14721,42493,fig-003601,1
14722,42494,fig-003583,1
14723,42494,fig-003584,1
14724,42494,fig-003585,1
14725,42495,fig-003429,1
14726,42495,fig-003430,1
14727,42496,fig-010636,1
14728,42497,fig-002779,1
14729,42498,fig-002832,1
14730,42498,fig-002833,1
14731,42499,fig-002823,1
14732,42499,fig-002826,1
14733,42500,fig-002824,1
14734,42500,fig-003147,1
14735,42501,fig-000006,1
14736,42501,fig-000007,1
14737,42502,fig-002115,1
14738,42504,fig-002153,1
14739,42504,fig-007932,1
14740,42504,fig-007933,1
14741,42504,fig-007934,1
14742,42522,fig-002116,1
14743,42540,fig-004702,1
14744,42543,fig-004705,1
14745,42543,fig-004706,1
14746,42543,fig-004707,1
14747,42544,fig-004703,1
14748,42544,fig-004709,1
14749,42544,fig-004710,1
14750,42545,fig-004732,1
14751,42546,fig-004733,1
14752,42546,fig-004734,1
14753,42546,fig-004735,1
14754,42547,fig-004727,1
14755,42547,fig-004728,1
14756,42547,fig-004729,1
14757,42547,fig-004730,1
14758,42547,fig-004731,1
14759,42590,fig-002698,1
14760,42590,fig-002700,1
14761,42603,fig-002137,1
14762,42603,fig-007946,1
14763,42603,fig-007947,1
14764,42603,fig-007948,1
14765,42604,fig-002117,1
14766,42605,fig-009714,1
14767,42606,fig-008291,1
14768,42606,fig-008292,1
14769,42607,fig-009858,1
14770,42607,fig-009859,1
14771,42608,fig-009856,1
14772,42608,fig-009857,1
14773,42609,fig-005593,1
14774,42610,fig-005592,1
14775,42611,fig-005589,1
14776,42611,fig-005590,1
14777,42611,fig-005591,1
14778,42612,fig-005605,1
14779,42612,fig-005606,1
14780,42612,fig-005607,1
14781,42612,fig-005608,1
14782,42613,fig-005566,1
14783,42614,fig-005566,1
14784,42614,fig-005601,1
14785,42614,fig-005602,1
14786,42615,fig-005490,1
14787,42615,fig-005599,1
14788,42615,fig-005600,1
14789,42616,fig-005491,1
14790,42616,fig-005566,1
14791,42616,fig-005598,1
14792,42617,fig-005490,1
14793,42617,fig-005492,1
14794,42617,fig-011793,1
14795,42620,fig-001683,1
14796,42621,fig-006546,1
14797,42621,fig-006547,2
14798,42621,fig-010202,1
14799,42622,fig-006541,1
14800,42622,fig-006542,1
14801,42622,fig-006543,1
14802,42622,fig-006544,1
14803,42622,fig-006545,1
14804,42623,fig-006480,1
14805,42623,fig-006540,1
14806,42644,fig-005450,1
14807,42679,fig-004703,1
14808,42679,fig-004704,1
14809,42679,fig-010631,1
14810,42722,fig-002100,1
14811,42723,fig-002119,1
14812,42724,fig-002120,1
14813,42726,fig-002121,1
14814,42729,fig-001683,1
14815,42729,fig-006480,1
14816,42731,fig-001669,1
14817,42732,fig-004616,1
14818,42732,fig-004617,1
14819,42738,fig-006323,1
14820,42739,fig-006322,1
14821,42741,fig-002854,1
14822,42745,fig-003598,1
14823,42747,fig-004701,1
14824,42752,fig-009712,1
14825,42752,fig-009713,1
14826,42753,fig-009456,1
14827,42753,fig-009457,1
14828,42754,fig-009721,1
14829,42754,fig-009722,1
14830,42754,fig-009723,1
14831,42754,fig-009724,1
14832,42755,fig-009703,1
14833,42755,fig-009704,1
14834,42755,fig-009705,1
14835,42755,fig-009706,1
14836,42755,fig-009707,1
14837,42755,fig-009708,1
14838,42755,fig-009709,1
14839,42758,fig-002153,1
14840,42758,fig-007840,1
14841,42758,fig-007841,1
14842,42758,fig-007842,1
14843,42761,fig-008436,1
14844,42761,fig-008437,1
14845,42761,fig-008438,1
14846,42768,fig-009710,1
14847,42768,fig-009711,1
14848,42769,fig-002152,1
14849,42769,fig-002776,1
14850,42769,fig-002778,1
14851,42769,fig-002779,1
14852,42769,fig-002780,1
14853,42774,fig-002122,1
14854,42792,fig-001926,1
14855,42792,fig-002827,1
14856,42793,fig-000007,1
14857,42793,fig-002823,1
14858,42793,fig-002834,1
14859,42834,fig-010206,1
14860,42834,fig-010207,1
14861,42834,fig-010208,1
14862,42834,fig-010209,1
14863,42834,fig-010210,1
14864,42836,fig-002123,1
14865,42850,fig-004522,1
14866,42850,fig-004523,1
14867,42850,fig-004525,1
14868,42850,fig-004526,1
14869,42856,fig-000015,3
14870,42856,fig-000016,2
14871,42856,fig-000017,2
14872,42856,fig-001174,1
14873,42856,fig-001313,1
14874,42856,fig-001367,1
14875,42856,fig-005670,1
14876,42856,fig-005673,3
14877,42856,fig-005674,1
14878,42856,fig-005675,1
14879,42856,fig-005676,2
14880,42856,fig-005677,2
14881,42856,fig-005680,3
14882,42856,fig-005681,3
14883,42856,fig-005682,1
14884,42856,fig-005683,1
14885,42856,fig-005684,1
14886,42856,fig-005685,1
14887,42856,fig-005686,1
14888,42856,fig-005687,1
14889,42856,fig-005688,1
14890,42856,fig-005689,2
14891,42856,fig-005690,2
14892,42856,fig-005691,2
14893,42856,fig-005692,2
14894,42856,fig-005693,1
14895,42856,fig-005694,1
14896,42856,fig-005695,1
14897,42856,fig-005696,1
14898,42856,fig-005697,1
14899,42856,fig-005698,1
14900,42856,fig-005699,1
14901,42856,fig-005700,2
14902,42856,fig-005701,1
14903,42856,fig-005702,1
14904,42856,fig-005703,1
14905,42856,fig-005704,1
14906,42856,fig-005705,1
14907,42856,fig-005706,1
14908,42856,fig-005707,1
14909,42856,fig-005708,1
14910,42856,fig-005709,1
14911,42856,fig-005710,1
14912,42856,fig-005711,1
14913,42856,fig-005712,1
14914,42856,fig-005713,1
14915,42856,fig-005714,1
14916,42856,fig-005715,1
14917,42856,fig-005716,1
14918,42856,fig-005717,1
14919,42856,fig-005721,1
14920,42856,fig-005722,1
14921,42856,fig-005723,1
14922,42856,fig-005724,1
14923,42856,fig-005725,1
14924,42856,fig-005726,1
14925,42856,fig-005727,2
14926,42856,fig-005728,2
14927,42856,fig-005729,2
14928,42856,fig-005730,2
14929,42856,fig-005731,2
14930,42856,fig-005732,2
14931,42856,fig-005733,1
14932,42856,fig-005734,1
14933,42856,fig-005735,1
14934,42856,fig-005736,1
14935,42856,fig-005737,1
14936,42856,fig-005738,1
14937,42856,fig-005739,1
14938,42910,fig-002124,1
14939,42968,fig-002125,1
14940,43017,fig-009096,1
14941,43017,fig-009097,1
14942,43017,fig-010443,1
14943,43245,fig-003743,1
14944,43245,fig-003744,1
14945,43245,fig-003745,1
14946,43245,fig-003746,1
14947,43283,fig-002710,1
14948,43283,fig-002712,1
14949,43287,fig-002229,1
14950,43287,fig-006075,1
14951,43287,fig-006084,1
14952,43287,fig-006130,1
14953,43287,fig-006138,1
14954,43287,fig-006162,1
14955,43287,fig-006163,2
14956,43287,fig-006164,1
14957,43287,fig-006165,1
14958,43287,fig-006166,1
14959,43287,fig-006167,1
14960,43322,fig-008333,1
14961,43322,fig-008334,1
14962,43322,fig-008335,1
14963,43322,fig-008336,1
14964,43322,fig-008337,1
14965,43364,fig-002126,1
14966,43481,fig-006045,1
14967,43482,fig-006048,1
14968,43483,fig-006036,1
14969,43484,fig-002127,1
14970,43485,fig-006046,1
14971,43486,fig-006039,1
14972,43488,fig-006047,1
14973,43490,fig-006041,1
14974,43594,fig-000425,1
14975,43595,fig-002128,1
14976,43596,fig-002113,1
14977,43608,fig-006040,1
14978,43609,fig-002332,1
14979,43610,fig-006043,1
14980,43611,fig-002129,1
14981,43612,fig-006044,1
14982,43613,fig-006038,1
14983,43614,fig-006042,1
14984,43616,fig-006037,1
14985,43641,fig-011590,1
14986,43697,fig-002130,1
14987,43707,fig-009521,1
14988,43707,fig-009522,1
14989,43707,fig-009523,1
14990,43707,fig-009524,1
14991,43736,fig-007785,5
14992,43736,fig-009304,5
14993,43773,fig-008388,1
14994,43773,fig-008389,1
14995,43773,fig-008390,1
14996,43779,fig-001010,1
14997,43779,fig-008218,1
14998,43779,fig-008488,1
14999,43779,fig-009026,1
15000,43779,fig-009027,1
15001,43779,fig-009028,1
15002,43779,fig-009029,1
15003,43779,fig-009030,1
15004,43779,fig-009031,1
15005,43839,fig-002131,1
15006,43844,fig-002132,1
15007,43927,fig-007483,1
15008,43983,fig-004976,1
15009,43983,fig-004985,1
15010,43983,fig-004987,1
15011,43989,fig-000365,1
15012,43990,fig-000365,1
15013,44034,fig-004036,1
15014,44034,fig-004038,2
15015,44034,fig-004039,1
15016,44051,fig-009466,1
15017,44051,fig-009467,1
15018,44066,fig-006318,1
15019,44066,fig-006319,1
15020,44067,fig-002133,1
15021,44094,fig-000448,1
15022,44101,fig-002024,1
15023,44190,fig-002134,1
15024,44626,fig-002135,1
15025,44707,fig-012279,1
15026,44860,fig-001595,1
15027,44860,fig-003625,1
15028,44860,fig-003637,1
15029,45064,fig-002776,1
15030,45064,fig-002855,1
15031,45076,fig-002136,1
15032,45377,fig-009238,1
15033,45377,fig-009239,1
15034,45377,fig-009240,1
15035,45400,fig-002137,1
15036,45437,fig-002138,1
15037,45514,fig-002139,1
15038,45592,fig-008300,1
15039,45592,fig-008301,1
15040,45592,fig-008302,1
15041,45794,fig-002140,1
15042,45870,fig-007412,1
15043,45870,fig-007413,1
15044,45870,fig-007414,1
15045,45870,fig-007415,1
15046,45873,fig-002849,1
15047,45873,fig-002850,1
15048,45873,fig-002851,1
15049,45873,fig-002852,1
15050,45890,fig-002141,1
15051,45984,fig-003541,1
15052,45984,fig-003542,1
15053,45984,fig-003543,2
15054,45984,fig-003544,2
15055,45984,fig-003545,1
15056,45984,fig-003546,1
15057,45984,fig-010442,1
15058,46115,fig-004819,1
15059,46115,fig-004820,1
15060,46115,fig-004821,1
15061,46115,fig-004822,1
15062,46115,fig-004823,1
15063,46115,fig-004825,1
15064,46115,fig-004826,1
